ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	1386.448	P	0.000296708
AFFX-BioB-M_at	2059.753	P	4.43E-05
AFFX-BioB-3_at	1167.729	P	4.43E-05
AFFX-BioC-5_at	2935.604	P	5.17E-05
AFFX-BioC-3_at	4270.393	P	4.43E-05
AFFX-BioDn-5_at	8278.348	P	4.43E-05
AFFX-BioDn-3_at	14747.47	P	6.02E-05
AFFX-CreX-5_at	37882.17	P	5.17E-05
AFFX-CreX-3_at	38661.25	P	4.43E-05
AFFX-DapX-5_at	361.7206	P	0.000126798
AFFX-DapX-M_at	1202.575	P	0.000856509
AFFX-DapX-3_at	1638.428	P	5.17E-05
AFFX-LysX-5_at	86.2601	P	0.03367728
AFFX-LysX-M_at	98.38822	P	0.03966084
AFFX-LysX-3_at	224.6782	P	8.14E-05
AFFX-PheX-5_at	133.4235	P	0.002555524
AFFX-PheX-M_at	209.0916	P	0.003592064
AFFX-PheX-3_at	141.7472	P	0.00010954
AFFX-ThrX-5_at	127.5489	P	0.004994951
AFFX-ThrX-M_at	209.0539	P	0.01138437
AFFX-ThrX-3_at	298.3239	P	0.00141043
AFFX-TrpnX-5_at	11.79504	A	0.6174008
AFFX-TrpnX-M_at	37.45131	A	0.3684377
AFFX-TrpnX-3_at	13.75733	A	0.5148901
AFFX-r2-Ec-bioB-5_at	1539.287	P	0.000244141
AFFX-r2-Ec-bioB-M_at	1908.326	P	0.000244141
AFFX-r2-Ec-bioB-3_at	1901.293	P	0.000244141
AFFX-r2-Ec-bioC-5_at	4285.488	P	0.000244141
AFFX-r2-Ec-bioC-3_at	4961.071	P	0.000244141
AFFX-r2-Ec-bioD-5_at	16659.1	P	0.000244141
AFFX-r2-Ec-bioD-3_at	22020.8	P	0.000244141
AFFX-r2-P1-cre-5_at	41836.96	P	0.000244141
AFFX-r2-P1-cre-3_at	54835.21	P	0.000244141
AFFX-r2-Bs-dap-5_at	460.3151	P	0.000244141
AFFX-r2-Bs-dap-M_at	1176.816	P	0.000244141
AFFX-r2-Bs-dap-3_at	2098.496	P	0.000244141
AFFX-r2-Bs-lys-5_at	79.83221	P	0.0141602
AFFX-r2-Bs-lys-M_at	117.07	P	0.000732422
AFFX-r2-Bs-lys-3_at	84.65559	P	0.0185547
AFFX-r2-Bs-phe-5_at	275.5001	P	0.000244141
AFFX-r2-Bs-phe-M_at	219.2898	P	0.0012207
AFFX-r2-Bs-phe-3_at	277.8933	P	0.00805664
AFFX-r2-Bs-thr-3_s_at	425.5535	P	0.0239258
AFFX-r2-Bs-thr-M_s_at	331.5405	P	0.0239258
AFFX-r2-Bs-thr-5_s_at	159.1882	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	222.4037	P	0.003594584
AFFX-HUMISGF3A/M97935_MA_at	924.1505	P	0.000146581
AFFX-HUMISGF3A/M97935_MB_at	1902.166	P	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	8790.771	P	4.43E-05
AFFX-HUMRGE/M10098_5_at	8683.314	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	4958.487	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	5211.84	P	6.02E-05
AFFX-HUMGAPDH/M33197_5_at	24049.33	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	24552.7	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	27277.85	P	4.43E-05
AFFX-HSAC07/X00351_5_at	6707.565	P	6.02E-05
AFFX-HSAC07/X00351_M_at	12356.31	P	4.43E-05
AFFX-HSAC07/X00351_3_at	23013.52	P	4.43E-05
AFFX-M27830_5_at	11277.17	P	4.43E-05
AFFX-M27830_M_at	4797.612	P	0.003212301
AFFX-M27830_3_at	21.86881	A	0.5740377
AFFX-hum_alu_at	62279	P	2.61E-13
1007_s_at	119.5835	P	0.03934041
1053_at	866.8679	P	0.00056169
117_at	170.3692	P	0.01309182
121_at	789.1373	P	0.003584867
1255_g_at	32.12859	A	0.4383609
1294_at	736.2625	P	0.000388206
1316_at	154.5995	P	0.003584867
1320_at	6.828433	A	0.8494729
1405_i_at	3274.589	P	0.00049077
1431_at	49.47887	P	0.04899465
1438_at	14.25571	A	0.7654434
1487_at	844.6352	A	0.06686494
1494_f_at	106.3224	A	0.2189833
1598_g_at	2619.559	P	0.000218889
160020_at	212.1205	P	0.01309182
1729_at	2250.562	P	0.000265621
1773_at	74.47894	A	0.4383609
177_at	27.6073	A	0.4793804
179_at	597.2416	A	0.1759894
1861_at	368.1362	P	0.004180327
200000_s_at	3076.431	P	0.000244141
200001_at	1125.93	P	0.00292969
200002_at	34030.68	P	0.000244141
200003_s_at	38567.14	P	0.000244141
200004_at	23725.61	P	0.000244141
