ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	2239.924	P	0.000389797
AFFX-BioB-M_at	3523.454	P	4.43E-05
AFFX-BioB-3_at	2092.811	P	8.14E-05
AFFX-BioC-5_at	5420.047	P	5.17E-05
AFFX-BioC-3_at	7704.861	P	4.43E-05
AFFX-BioDn-5_at	15302.83	P	5.17E-05
AFFX-BioDn-3_at	21895.06	P	6.02E-05
AFFX-CreX-5_at	56812.33	P	5.17E-05
AFFX-CreX-3_at	71136.72	P	4.43E-05
AFFX-DapX-5_at	4548.046	P	6.02E-05
AFFX-DapX-M_at	6534.578	P	0.000296708
AFFX-DapX-3_at	7342.726	P	7.01E-05
AFFX-LysX-5_at	343.08	P	0.000296708
AFFX-LysX-M_at	619.8932	P	0.003594584
AFFX-LysX-3_at	1606.777	P	9.45E-05
AFFX-PheX-5_at	287.3373	P	0.004998194
AFFX-PheX-M_at	575.2608	P	0.001795911
AFFX-PheX-3_at	438.0427	P	0.000389797
AFFX-ThrX-5_at	1024.567	P	0.000445901
AFFX-ThrX-M_at	1253.832	P	4.43E-05
AFFX-ThrX-3_at	1638.778	P	5.17E-05
AFFX-TrpnX-5_at	187.1222	P	0.0200219
AFFX-TrpnX-M_at	19.86363	A	0.9273001
AFFX-TrpnX-3_at	53.11216	A	0.4259623
AFFX-r2-Ec-bioB-5_at	3139.318	P	0.000244141
AFFX-r2-Ec-bioB-M_at	3803.191	P	0.000244141
AFFX-r2-Ec-bioB-3_at	2928.026	P	0.000244141
AFFX-r2-Ec-bioC-5_at	6888.713	P	0.000244141
AFFX-r2-Ec-bioC-3_at	9214.097	P	0.000244141
AFFX-r2-Ec-bioD-5_at	26822.69	P	0.000244141
AFFX-r2-Ec-bioD-3_at	32920.5	P	0.000244141
AFFX-r2-P1-cre-5_at	69972.54	P	0.000244141
AFFX-r2-P1-cre-3_at	99391.42	P	0.000244141
AFFX-r2-Bs-dap-5_at	4990.762	P	0.000244141
AFFX-r2-Bs-dap-M_at	7811.051	P	0.000244141
AFFX-r2-Bs-dap-3_at	8701.425	P	0.000244141
AFFX-r2-Bs-lys-5_at	523.8712	P	0.000244141
AFFX-r2-Bs-lys-M_at	580.9191	P	0.000244141
AFFX-r2-Bs-lys-3_at	552.8149	P	0.0012207
AFFX-r2-Bs-phe-5_at	511.3153	P	0.000732422
AFFX-r2-Bs-phe-M_at	724.858	P	0.000244141
AFFX-r2-Bs-phe-3_at	987.1866	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	1878.236	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	1902.715	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	1699.358	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	671.5946	P	0.001795911
AFFX-HUMISGF3A/M97935_MA_at	1197.092	P	0.003212301
AFFX-HUMISGF3A/M97935_MB_at	1618.965	P	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	6113.68	P	7.01E-05
AFFX-HUMRGE/M10098_5_at	59723	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	5951.511	P	5.17E-05
AFFX-HUMRGE/M10098_3_at	4426.383	P	0.000169227
AFFX-HUMGAPDH/M33197_5_at	14969.77	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	13238.93	P	5.17E-05
AFFX-HUMGAPDH/M33197_3_at	17868.51	P	4.43E-05
AFFX-HSAC07/X00351_5_at	6037.342	P	0.000126798
AFFX-HSAC07/X00351_M_at	8939.191	P	4.43E-05
AFFX-HSAC07/X00351_3_at	19949.83	P	4.43E-05
AFFX-M27830_5_at	12600.02	P	4.43E-05
AFFX-M27830_M_at	9737.116	P	0.001101968
AFFX-M27830_3_at	196.1571	A	0.3684267
AFFX-hum_alu_at	97119.29	P	2.61E-13
1007_s_at	918.6398	P	0.004862762
1053_at	276.6415	A	0.1073009
117_at	246.0129	A	0.1387651
121_at	869.274	P	0.01309182
1255_g_at	30.62092	A	0.7152529
1294_at	649.3658	P	0.0439678
1316_at	353.888	P	0.02785966
1320_at	26.90777	A	0.8494729
1405_i_at	164.382	P	0.01292143
1431_at	213.8421	P	0.02186644
1438_at	22.22229	A	0.8828395
1487_at	484.1654	A	0.162935
1494_f_at	281.1999	M	0.06041932
1598_g_at	3518.657	P	0.000218889
160020_at	442.7738	A	0.2189833
1729_at	1586.673	P	0.003066685
1773_at	216.5212	A	0.2507237
177_at	49.99794	A	0.6218156
179_at	597.5698	A	0.3208301
1861_at	503.8125	A	0.06686494
200000_s_at	2166.279	P	0.000244141
200001_at	1897.491	P	0.000732422
200002_at	52715.08	P	0.000244141
200003_s_at	57093.45	P	0.000244141
200004_at	15026.44	P	0.000244141
200005_at	7715.161	P	0.000732422
200006_at	13881.42	P	0.000244141
200007_at	9265.922	P	0.000244141
200008_s_at	2310.15	P	0.000244141
200009_at	6173.994	P	0.000244141
200010_at	36533.05	P	0.000244141
200011_s_at	1506.962	P	0.000244141
200012_x_at	47073.69	P	0.000244141
200013_at	56500.36	P	0.000244141
200014_s_at	6326.268	P	0.000244141
200015_s_at	8273.09	P	0.00292969
200016_x_at	38142.08	P	0.000244141
200017_at	71800.02	P	0.000244141
200018_at	62619.57	P	0.000244141
200019_s_at	41951.21	P	0.000244141
200020_at	3491.468	P	0.000244141
200021_at	15549.61	P	0.00195313
200022_at	47236.15	P	0.000244141
200023_s_at	10513.15	P	0.000244141
200024_at	55212.24	P	0.000244141
200025_s_at	53587.57	P	0.000244141
200026_at	61655.19	P	0.000244141
200027_at	8387.438	P	0.000244141
200028_s_at	5807.095	P	0.000244141
200029_at	47156.19	P	0.000244141
200030_s_at	8780.509	P	0.000244141
200031_s_at	95775.93	P	0.000244141
200032_s_at	61620.06	P	0.000244141
200033_at	35052.06	P	0.000244141
200034_s_at	56632.84	P	0.000244141
200035_at	951.2491	P	0.0185547
200036_s_at	24973.13	P	0.000244141
200037_s_at	9641.471	P	0.000244141
200038_s_at	69541.35	P	0.000244141
200039_s_at	6284.109	P	0.000732422
200040_at	4022.769	P	0.000732422
200041_s_at	6335.454	P	0.000244141
200042_at	2187.687	P	0.00195313
200043_at	6239.784	P	0.0012207
200044_at	3846.56	P	0.000244141
200045_at	1383.061	P	0.000244141
200046_at	14431.73	P	0.000244141
200047_s_at	6897.43	P	0.000244141
200048_s_at	31981	P	0.000244141
200049_at	615.8464	P	0.000732422
200050_at	5970.039	P	0.000732422
200051_at	820.3463	P	0.000244141
200052_s_at	4165.631	P	0.000244141
200053_at	1765.483	P	0.000732422
200054_at	815.3957	P	0.00195313
200055_at	4250.309	P	0.000244141
200056_s_at	1723.811	P	0.000244141
200057_s_at	9033.618	P	0.000244141
200058_s_at	3711.532	P	0.000244141
200059_s_at	12685.86	P	0.000244141
200060_s_at	2263.916	P	0.000732422
200061_s_at	58207.26	P	0.000244141
200062_s_at	75120.71	P	0.000244141
200063_s_at	27605.1	P	0.000244141
200064_at	11029.74	P	0.000732422
200065_s_at	17188.75	P	0.000244141
200066_at	1941.73	P	0.00585938
200067_x_at	5586.99	P	0.000244141
200068_s_at	16998.77	P	0.000244141
200069_at	978.6666	P	0.000732422
200070_at	1404.83	P	0.0141602
200071_at	2244.272	P	0.00195313
200072_s_at	3461.977	P	0.000244141
200073_s_at	9272.319	P	0.000244141
200074_s_at	17461.4	P	0.000244141
200075_s_at	3654.131	P	0.0012207
200076_s_at	1242.113	P	0.0141602
200077_s_at	27608.57	P	0.000244141
200078_s_at	3355.596	P	0.000732422
