ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	788.7506	P	0.000753643
AFFX-BioB-M_at	1333.418	P	4.43E-05
AFFX-BioB-3_at	755.6176	P	5.17E-05
AFFX-BioC-5_at	2144.766	P	5.17E-05
AFFX-BioC-3_at	3179.007	P	4.43E-05
AFFX-BioDn-5_at	6454.419	P	4.43E-05
AFFX-BioDn-3_at	14602.74	P	7.01E-05
AFFX-CreX-5_at	36642.76	P	5.17E-05
AFFX-CreX-3_at	38105.59	P	4.43E-05
AFFX-DapX-5_at	1299.839	P	6.02E-05
AFFX-DapX-M_at	3093.115	P	0.000445901
AFFX-DapX-3_at	3834.03	P	4.43E-05
AFFX-LysX-5_at	289.1052	P	0.001592572
AFFX-LysX-M_at	344.1175	P	0.00618711
AFFX-LysX-3_at	607.5944	P	5.17E-05
AFFX-PheX-5_at	595.5381	P	7.01E-05
AFFX-PheX-M_at	537.1458	P	0.000126798
AFFX-PheX-3_at	424.3882	P	4.43E-05
AFFX-ThrX-5_at	409.8946	P	0.000126798
AFFX-ThrX-M_at	504.4555	P	0.000389797
AFFX-ThrX-3_at	1035.621	P	4.43E-05
AFFX-TrpnX-5_at	82.91856	P	0.0200219
AFFX-TrpnX-M_at	7.437227	A	0.8686389
AFFX-TrpnX-3_at	27.51355	A	0.3969108
AFFX-r2-Ec-bioB-5_at	1965.196	P	0.000244141
AFFX-r2-Ec-bioB-M_at	1795.103	P	0.000244141
AFFX-r2-Ec-bioB-3_at	1898.49	P	0.000244141
AFFX-r2-Ec-bioC-5_at	4833.091	P	0.000244141
AFFX-r2-Ec-bioC-3_at	5155.568	P	0.000244141
AFFX-r2-Ec-bioD-5_at	20028.86	P	0.000244141
AFFX-r2-Ec-bioD-3_at	31123.1	P	0.000244141
AFFX-r2-P1-cre-5_at	47734.02	P	0.000244141
AFFX-r2-P1-cre-3_at	85863.38	P	0.000244141
AFFX-r2-Bs-dap-5_at	1793.151	P	0.000244141
AFFX-r2-Bs-dap-M_at	4966.465	P	0.000244141
AFFX-r2-Bs-dap-3_at	4546.469	P	0.000244141
AFFX-r2-Bs-lys-5_at	453.0654	P	0.000244141
AFFX-r2-Bs-lys-M_at	365.1991	P	0.000732422
AFFX-r2-Bs-lys-3_at	345.5212	P	0.000244141
AFFX-r2-Bs-phe-5_at	970.5033	P	0.000244141
AFFX-r2-Bs-phe-M_at	536.4705	P	0.000244141
