ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	7921.297	P	5.17E-05
AFFX-BioB-M_at	14358.61	P	4.43E-05
AFFX-BioB-3_at	6257.684	P	4.43E-05
AFFX-BioC-5_at	19612.8	P	4.43E-05
AFFX-BioC-3_at	25184.31	P	4.43E-05
AFFX-BioDn-5_at	41099.41	P	4.43E-05
AFFX-BioDn-3_at	76122.69	P	4.43E-05
AFFX-CreX-5_at	213397.2	P	5.17E-05
AFFX-CreX-3_at	241261.9	P	4.43E-05
AFFX-DapX-5_at	11533.87	P	4.43E-05
AFFX-DapX-M_at	10733.65	P	0.000146581
AFFX-DapX-3_at	12842.75	P	4.43E-05
AFFX-LysX-5_at	518.8908	P	4.43E-05
AFFX-LysX-M_at	772.6437	P	0.002274964
AFFX-LysX-3_at	895.2538	P	0.000146581
AFFX-PheX-5_at	990.8064	P	7.01E-05
AFFX-PheX-M_at	1560.434	P	5.17E-05
AFFX-PheX-3_at	764.0145	P	0.000581214
AFFX-ThrX-5_at	1842.784	P	5.17E-05
AFFX-ThrX-M_at	3019.932	P	4.43E-05
AFFX-ThrX-3_at	3893.031	P	4.42E-05
AFFX-TrpnX-5_at	71.62328	A	0.4259623
AFFX-TrpnX-M_at	5.809907	A	0.8910414
AFFX-TrpnX-3_at	46.81459	A	0.4406412
AFFX-r2-Ec-bioB-5_at	13197.87	P	0.000244141
AFFX-r2-Ec-bioB-M_at	11763.61	P	0.000244141
AFFX-r2-Ec-bioB-3_at	8836.572	P	0.000244141
AFFX-r2-Ec-bioC-5_at	24524.37	P	0.000244141
AFFX-r2-Ec-bioC-3_at	21968.87	P	0.000244141
AFFX-r2-Ec-bioD-5_at	82615.27	P	0.000244141
AFFX-r2-Ec-bioD-3_at	111037.5	P	0.000244141
AFFX-r2-P1-cre-5_at	191299.5	P	0.000244141
AFFX-r2-P1-cre-3_at	313022	P	0.000244141
AFFX-r2-Bs-dap-5_at	10689.85	P	0.000244141
AFFX-r2-Bs-dap-M_at	10081.91	P	0.000244141
AFFX-r2-Bs-dap-3_at	15069.39	P	0.000244141
AFFX-r2-Bs-lys-5_at	610.7914	P	0.000244141
AFFX-r2-Bs-lys-M_at	899.821	P	0.000732422
AFFX-r2-Bs-lys-3_at	702.8846	P	0.0012207
AFFX-r2-Bs-phe-5_at	1410.464	P	0.000244141
AFFX-r2-Bs-phe-M_at	1218.197	P	0.000244141
AFFX-r2-Bs-phe-3_at	1925.826	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	4514.568	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	4326.032	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	4040.858	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	1106.021	P	0.000856509
AFFX-HUMISGF3A/M97935_MA_at	2360.256	P	0.000126798
AFFX-HUMISGF3A/M97935_MB_at	1370.567	P	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	5233.203	P	7.01E-05
AFFX-HUMRGE/M10098_5_at	25840.05	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	7300.147	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	11404.44	P	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	16485.61	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	16524.47	P	5.17E-05
AFFX-HUMGAPDH/M33197_3_at	20870.58	P	4.43E-05
AFFX-HSAC07/X00351_5_at	131321.4	P	4.43E-05
AFFX-HSAC07/X00351_M_at	162275.5	P	4.43E-05
AFFX-HSAC07/X00351_3_at	215641.8	P	4.43E-05
AFFX-M27830_5_at	20773.32	P	4.43E-05
AFFX-M27830_M_at	26812.66	P	0.004017214
AFFX-M27830_3_at	64.02046	A	0.5445875
AFFX-hum_alu_at	254891.3	P	2.61E-13
1007_s_at	417.196	P	0.0439678
1053_at	550.1556	P	0.00653198
117_at	182.3546	A	0.06686494
121_at	1155.666	P	0.00653198
1255_g_at	27.65408	A	0.6218156
1294_at	895.611	P	0.004862762
1316_at	332.8351	P	0.03133569
1320_at	14.50468	A	0.9648371
1405_i_at	61.95331	A	0.5869545
1431_at	115.9099	A	0.2674626
1438_at	34.43394	A	0.7492763
1487_at	1110.775	P	0.02186644
1494_f_at	149.8494	A	0.2674626
1598_g_at	8584.46	P	0.000218889
160020_at	341.4642	A	0.08940502
1729_at	2721.662	P	0.000321521
1773_at	240.4969	P	0.007542912
177_at	17.4368	A	0.7810167
179_at	293.4572	A	0.3208301
1861_at	637.1934	P	0.04896659
200000_s_at	4109.254	P	0.000244141
200001_at	3252.674	P	0.000244141
200002_at	56338.29	P	0.000244141
200003_s_at	115700.3	P	0.000244141
200004_at	25072.83	P	0.000244141
200005_at	15234.04	P	0.000244141
200006_at	16214.21	P	0.000244141
200007_at	12258.73	P	0.000244141
200008_s_at	7051.868	P	0.000732422
200009_at	14869.92	P	0.000244141
200010_at	87558.54	P	0.000244141
200011_s_at	1891.067	P	0.000732422
200012_x_at	73196.05	P	0.000244141
200013_at	117378.8	P	0.000244141
200014_s_at	3249.821	P	0.00195313
200015_s_at	8687.15	P	0.000732422
200016_x_at	56357.43	P	0.000244141
200017_at	107049.3	P	0.000244141
200018_at	117644.3	P	0.000244141
200019_s_at	63702.51	P	0.000244141
200020_at	5668.683	P	0.000244141
200021_at	31467.24	P	0.00195313
200022_at	118685.7	P	0.000244141
200023_s_at	20289.61	P	0.000244141
200024_at	50068.55	P	0.000244141
200025_s_at	75885.24	P	0.000244141
200026_at	162538.4	P	0.000732422
200027_at	12274.91	P	0.000244141
200028_s_at	4832.213	P	0.000244141
200029_at	70041.7	P	0.000244141
200030_s_at	21514.23	P	0.000244141
200031_s_at	174189	P	0.000244141
200032_s_at	117732.3	P	0.000244141
