ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	2008.403	P	0.000445901
AFFX-BioB-M_at	2489.848	P	4.43E-05
AFFX-BioB-3_at	2110.012	P	7.01E-05
AFFX-BioC-5_at	5635.634	P	5.17E-05
AFFX-BioC-3_at	7954.011	P	4.43E-05
AFFX-BioDn-5_at	15144.32	P	4.43E-05
AFFX-BioDn-3_at	31735.37	P	5.17E-05
AFFX-CreX-5_at	73273.16	P	5.17E-05
AFFX-CreX-3_at	85597.06	P	4.43E-05
AFFX-DapX-5_at	3874.122	P	4.43E-05
AFFX-DapX-M_at	7806.982	P	0.000258358
AFFX-DapX-3_at	8342.664	P	5.17E-05
AFFX-LysX-5_at	384.2383	P	6.02E-05
AFFX-LysX-M_at	474.347	P	0.000856509
AFFX-LysX-3_at	1170.229	P	0.000126798
AFFX-PheX-5_at	626.7921	P	4.43E-05
AFFX-PheX-M_at	897.6476	P	8.14E-05
AFFX-PheX-3_at	880.106	P	4.43E-05
AFFX-ThrX-5_at	867.757	P	4.43E-05
AFFX-ThrX-M_at	1452.503	P	4.43E-05
AFFX-ThrX-3_at	2061.87	P	4.43E-05
AFFX-TrpnX-5_at	54.0381	A	0.3544405
AFFX-TrpnX-M_at	7.95946	A	0.8686389
AFFX-TrpnX-3_at	4.44816	A	0.8341386
AFFX-r2-Ec-bioB-5_at	3775.879	P	0.000244141
AFFX-r2-Ec-bioB-M_at	2872.926	P	0.000244141
AFFX-r2-Ec-bioB-3_at	3062.444	P	0.000244141
AFFX-r2-Ec-bioC-5_at	8458.36	P	0.000244141
AFFX-r2-Ec-bioC-3_at	8753.23	P	0.000244141
AFFX-r2-Ec-bioD-5_at	34985	P	0.000244141
AFFX-r2-Ec-bioD-3_at	48645.65	P	0.000244141
AFFX-r2-P1-cre-5_at	89631.97	P	0.000244141
AFFX-r2-P1-cre-3_at	110694.2	P	0.000244141
AFFX-r2-Bs-dap-5_at	5598.089	P	0.000244141
AFFX-r2-Bs-dap-M_at	10283.9	P	0.000244141
AFFX-r2-Bs-dap-3_at	10455.49	P	0.000244141
AFFX-r2-Bs-lys-5_at	578.6717	P	0.000244141
AFFX-r2-Bs-lys-M_at	691.6606	P	0.000732422
AFFX-r2-Bs-lys-3_at	536.9187	P	0.00195313
AFFX-r2-Bs-phe-5_at	1034.333	P	0.000244141
AFFX-r2-Bs-phe-M_at	1247.234	P	0.000244141
AFFX-r2-Bs-phe-3_at	1451.53	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	2988.467	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	1895.938	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	1033.002	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	851.3072	P	0.000169227
AFFX-HUMISGF3A/M97935_MA_at	1391.259	P	0.000581214
AFFX-HUMISGF3A/M97935_MB_at	1223.948	P	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	4617.094	P	8.14E-05
AFFX-HUMRGE/M10098_5_at	78447.63	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	8717.638	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	18697.88	P	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	30277.42	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	29285.17	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	33665.07	P	4.43E-05
AFFX-HSAC07/X00351_5_at	9420.833	P	6.02E-05
AFFX-HSAC07/X00351_M_at	12698.91	P	4.43E-05
AFFX-HSAC07/X00351_3_at	21279.62	P	5.17E-05
AFFX-M27830_5_at	15998.21	P	4.43E-05
AFFX-M27830_M_at	13915.73	P	0.002555524
AFFX-M27830_3_at	26.70005	A	0.6455473
AFFX-hum_alu_at	106967	P	2.61E-13
1007_s_at	60.45538	A	0.5
1053_at	772.2866	P	0.001353854
117_at	34.84618	A	0.7152851
121_at	625.46	P	0.005642788
1255_g_at	15.69831	A	0.6020064
1294_at	475.1017	P	0.005642788
1316_at	186.4389	P	0.003066685
1320_at	17.72483	A	0.8240106
1405_i_at	54.86179	A	0.1983631
1431_at	133.6496	P	0.003066685
1438_at	13.68568	A	0.8103127
1487_at	1360.537	P	0.009985438
1494_f_at	86.23206	A	0.2847472
1598_g_at	4127.258	P	0.000321521
160020_at	143.3487	A	0.06686494
1729_at	652.8683	P	0.002616955
1773_at	187.2109	A	0.162935
177_at	19.15161	A	0.4793804
179_at	517.3366	A	0.1505271
1861_at	793.0902	P	0.02785966
200000_s_at	1660.27	P	0.000244141
200001_at	1783.009	P	0.000732422
200002_at	78788.23	P	0.000244141
200003_s_at	117080.3	P	0.000244141
200004_at	19807.15	P	0.000244141
200005_at	14784.8	P	0.000244141
200006_at	50467.52	P	0.000244141
200007_at	25140.32	P	0.000244141
200008_s_at	9738.809	P	0.000244141
200009_at	18609.34	P	0.000244141
200010_at	88022.32	P	0.000244141
200011_s_at	1228.583	P	0.000244141
200012_x_at	71359.45	P	0.000244141
200013_at	98097.97	P	0.000244141
200014_s_at	7449.639	P	0.000244141
200015_s_at	14552.47	P	0.000732422
200016_x_at	82922.19	P	0.000244141
200017_at	97662.59	P	0.000244141
200018_at	100264.4	P	0.000244141
200019_s_at	83732.12	P	0.000244141
200020_at	2574.701	P	0.000244141
200021_at	16517.97	P	0.00195313
200022_at	105170.4	P	0.000244141
200023_s_at	26186.34	P	0.000244141
200024_at	84391.92	P	0.000732422
200025_s_at	89573.74	P	0.000244141
200026_at	82185.59	P	0.000244141
200027_at	16735.38	P	0.000244141
200028_s_at	7483.726	P	0.000244141
200029_at	72726.86	P	0.000244141
200030_s_at	22196.47	P	0.000244141
200031_s_at	119341.1	P	0.000244141
200032_s_at	108506	P	0.000244141
200033_at	44052.23	P	0.000244141
200034_s_at	88628.01	P	0.000244141
200035_at	762.9368	P	0.0141602
200036_s_at	68033.86	P	0.000244141
200037_s_at	16965.67	P	0.000244141
200038_s_at	102755.2	P	0.000244141
200039_s_at	6468.428	P	0.000244141
200040_at	2796.008	P	0.000732422
200041_s_at	5032.314	P	0.000244141
200042_at	1787.304	P	0.000244141
200043_at	12433.56	P	0.000244141
200044_at	5469.503	P	0.000244141
200045_at	2119.448	P	0.000244141
200046_at	14471.81	P	0.000244141
200047_s_at	5655.177	P	0.000244141
200048_s_at	27583.12	P	0.000244141
200049_at	428.6027	P	0.000732422
200050_at	7064.155	P	0.000244141
200051_at	1087.647	P	0.000732422
200052_s_at	4145.938	P	0.000244141
200053_at	3372.301	P	0.000244141
200054_at	1781.242	P	0.000244141
200055_at	3960.679	P	0.000244141
200056_s_at	2362.245	P	0.000244141
200057_s_at	10385.47	P	0.000244141
200058_s_at	1828.309	P	0.000244141
200059_s_at	15909.69	P	0.000244141
200060_s_at	2653.919	P	0.000244141
200061_s_at	77666.68	P	0.000244141
200062_s_at	99047.35	P	0.000244141
200063_s_at	70083.04	P	0.000244141
200064_at	18061.82	P	0.000244141
200065_s_at	8969.83	P	0.000244141
200066_at	4316.973	P	0.000244141
200067_x_at	5154.692	P	0.000244141
200068_s_at	34203.45	P	0.000244141
200069_at	458.5404	P	0.0012207
