ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	2033.714	P	0.000340305
AFFX-BioB-M_at	3483.547	P	7.01E-05
AFFX-BioB-3_at	1492.928	P	9.45E-05
AFFX-BioC-5_at	5614.909	P	5.17E-05
AFFX-BioC-3_at	7485.231	P	4.43E-05
AFFX-BioDn-5_at	14861.47	P	0.000258358
AFFX-BioDn-3_at	28733.27	P	4.43E-05
AFFX-CreX-5_at	75699.02	P	4.43E-05
AFFX-CreX-3_at	83439.63	P	4.43E-05
AFFX-DapX-5_at	18326.93	P	4.43E-05
AFFX-DapX-M_at	25963.41	P	7.01E-05
AFFX-DapX-3_at	33825.18	P	4.43E-05
AFFX-LysX-5_at	1836.124	P	4.43E-05
AFFX-LysX-M_at	2185.542	P	8.14E-05
AFFX-LysX-3_at	4606.437	P	5.17E-05
AFFX-PheX-5_at	3417.605	P	4.43E-05
AFFX-PheX-M_at	4385.823	P	4.43E-05
AFFX-PheX-3_at	2679.686	P	4.43E-05
AFFX-ThrX-5_at	5467.333	P	4.43E-05
AFFX-ThrX-M_at	7108.818	P	4.43E-05
AFFX-ThrX-3_at	8926.822	P	4.43E-05
AFFX-TrpnX-5_at	143.3154	A	0.1753282
AFFX-TrpnX-M_at	9.969539	A	0.9570654
AFFX-TrpnX-3_at	13.91159	A	0.6729346
AFFX-r2-Ec-bioB-5_at	2992.627	P	0.000244141
AFFX-r2-Ec-bioB-M_at	3387.88	P	0.000732422
AFFX-r2-Ec-bioB-3_at	3655.921	P	0.000244141
AFFX-r2-Ec-bioC-5_at	8696.597	P	0.000244141
AFFX-r2-Ec-bioC-3_at	9014.067	P	0.000244141
AFFX-r2-Ec-bioD-5_at	39850.14	P	0.000244141
AFFX-r2-Ec-bioD-3_at	51859.79	P	0.000244141
AFFX-r2-P1-cre-5_at	112557.5	P	0.000244141
AFFX-r2-P1-cre-3_at	140029.8	P	0.000244141
AFFX-r2-Bs-dap-5_at	21095.73	P	0.000244141
AFFX-r2-Bs-dap-M_at	28641.92	P	0.000244141
AFFX-r2-Bs-dap-3_at	32786.55	P	0.000244141
AFFX-r2-Bs-lys-5_at	3047.485	P	0.000244141
AFFX-r2-Bs-lys-M_at	2274.675	P	0.000244141
AFFX-r2-Bs-lys-3_at	2825.57	P	0.000244141
AFFX-r2-Bs-phe-5_at	4385.725	P	0.000244141
AFFX-r2-Bs-phe-M_at	4519.752	P	0.000244141
AFFX-r2-Bs-phe-3_at	5681.584	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	13001.24	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	10147.07	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	7625.787	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	557.3669	P	0.000339937
AFFX-HUMISGF3A/M97935_MA_at	1216.324	P	0.001587281
AFFX-HUMISGF3A/M97935_MB_at	1160.071	P	6.02E-05
AFFX-HUMISGF3A/M97935_3_at	3565.697	P	9.45E-05
AFFX-HUMRGE/M10098_5_at	2791.546	P	6.02E-05
AFFX-HUMRGE/M10098_M_at	2007.46	P	0.000126798
AFFX-HUMRGE/M10098_3_at	2489.189	P	0.000581214
AFFX-HUMGAPDH/M33197_5_at	14916.25	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	14222.64	P	5.17E-05
AFFX-HUMGAPDH/M33197_3_at	16508.83	P	4.43E-05
AFFX-HSAC07/X00351_5_at	12587.69	P	5.17E-05
AFFX-HSAC07/X00351_M_at	19664.15	P	6.02E-05
AFFX-HSAC07/X00351_3_at	30626.23	P	4.43E-05
AFFX-M27830_5_at	6547.937	P	5.17E-05
AFFX-M27830_M_at	12275.62	P	0.002274964
AFFX-M27830_3_at	132.7257	A	0.5886198
AFFX-hum_alu_at	157184.6	P	2.61E-13
1007_s_at	1330.485	P	0.01144739
1053_at	610.0237	P	0.01144739
117_at	405.9262	P	0.008689182
121_at	1304.195	P	0.00653198
1255_g_at	10.62046	A	0.8240106
1294_at	538.84	P	0.008689182
1316_at	240.3023	P	0.02186644
1320_at	11.35445	A	0.9781511
1405_i_at	32.52761	A	0.5623544
1431_at	296.1765	P	0.002227676
1438_at	66.117	A	0.5
1487_at	541.817	A	0.1171605
1494_f_at	361.5077	A	0.07383013
1598_g_at	2663.918	P	0.000673102
160020_at	1510.71	P	0.04899465
1729_at	1341.797	P	0.002616955
1773_at	291.0272	A	0.1073009
177_at	104.3973	A	0.1759894
179_at	1152.207	M	0.05447043
1861_at	690.093	A	0.0980541
200000_s_at	3940.324	P	0.000244141
200001_at	2364.174	P	0.000244141
200002_at	31351.13	P	0.000244141
200003_s_at	59599.02	P	0.000244141
200004_at	20517.37	P	0.000244141
200005_at	7755.62	P	0.000732422
200006_at	14882.86	P	0.000244141
200007_at	14886.08	P	0.000244141
200008_s_at	4184.897	P	0.000244141
200009_at	8590.045	P	0.000244141
200010_at	23714.95	P	0.000244141
200011_s_at	1129.757	P	0.000732422
200012_x_at	41012.86	P	0.000244141
200013_at	35455.67	P	0.000244141
200014_s_at	5393.44	P	0.000244141
200015_s_at	7243.814	P	0.0012207
200016_x_at	37861.34	P	0.000244141
200017_at	51299.8	P	0.000244141
200018_at	70376.83	P	0.000244141
200019_s_at	41711.27	P	0.000244141
200020_at	2080.729	P	0.000244141
200021_at	11200.57	P	0.00195313
200022_at	41776.47	P	0.000244141
200023_s_at	11408.42	P	0.000244141
200024_at	41305.54	P	0.000732422
200025_s_at	44408.41	P	0.000244141
200026_at	67160.67	P	0.000732422
200027_at	4301.021	P	0.000244141
200028_s_at	6557.501	P	0.000244141
200029_at	47537.07	P	0.000244141
200030_s_at	8825.154	P	0.000244141
200031_s_at	103137.3	P	0.000244141
200032_s_at	65985.53	P	0.000244141
200033_at	47539.52	P	0.000244141
200034_s_at	38505.52	P	0.000244141
200035_at	372.7417	M	0.0561523
200036_s_at	17866.67	P	0.000244141
200037_s_at	6568.065	P	0.000244141
200038_s_at	37993.59	P	0.000244141
200039_s_at	6478.499	P	0.000244141
200040_at	3058.644	P	0.000244141
200041_s_at	2497.887	P	0.000244141
200042_at	1805.373	P	0.00195313
200043_at	8226.524	P	0.000244141
200044_at	4352.077	P	0.000244141
200045_at	2397.615	P	0.000244141
200046_at	8015.563	P	0.000244141
200047_s_at	7074.003	P	0.000244141
200048_s_at	12451.04	P	0.000244141
200049_at	831.8759	P	0.000244141
200050_at	4160.844	P	0.000732422
200051_at	1562.827	P	0.000244141
