ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	4128.077	P	0.000581214
AFFX-BioB-M_at	7492.742	P	4.42E-05
AFFX-BioB-3_at	3581.483	P	4.43E-05
AFFX-BioC-5_at	9724.569	P	5.17E-05
AFFX-BioC-3_at	16318.36	P	4.43E-05
AFFX-BioDn-5_at	26557.12	P	4.43E-05
AFFX-BioDn-3_at	43139.82	P	5.17E-05
AFFX-CreX-5_at	119041.5	P	4.43E-05
AFFX-CreX-3_at	127580.8	P	4.43E-05
AFFX-DapX-5_at	2018.769	P	0.000195116
AFFX-DapX-M_at	2995.487	P	0.000753643
AFFX-DapX-3_at	4020.316	P	5.17E-05
AFFX-LysX-5_at	226.1999	P	0.02392876
AFFX-LysX-M_at	299.6947	P	0.01828064
AFFX-LysX-3_at	744.6218	P	0.000296708
AFFX-PheX-5_at	372.3281	P	0.000389797
AFFX-PheX-M_at	601.7562	P	0.00141043
AFFX-PheX-3_at	555.8987	P	9.45E-05
AFFX-ThrX-5_at	540.7231	P	0.000509415
AFFX-ThrX-M_at	843.9246	P	9.45E-05
AFFX-ThrX-3_at	1288.723	P	4.43E-05
AFFX-TrpnX-5_at	6.148874	A	0.9634309
AFFX-TrpnX-M_at	7.526427	A	0.957038
AFFX-TrpnX-3_at	73.63127	A	0.4851099
AFFX-r2-Ec-bioB-5_at	7697.074	P	0.000244141
AFFX-r2-Ec-bioB-M_at	5936.939	P	0.000244141
AFFX-r2-Ec-bioB-3_at	5026.239	P	0.000244141
AFFX-r2-Ec-bioC-5_at	13277.37	P	0.000244141
AFFX-r2-Ec-bioC-3_at	12672.18	P	0.000732422
AFFX-r2-Ec-bioD-5_at	49198.08	P	0.000244141
AFFX-r2-Ec-bioD-3_at	66748.53	P	0.000244141
AFFX-r2-P1-cre-5_at	156409	P	0.000244141
AFFX-r2-P1-cre-3_at	218299.1	P	0.000244141
AFFX-r2-Bs-dap-5_at	1769.215	P	0.000244141
AFFX-r2-Bs-dap-M_at	3823.979	P	0.000244141
AFFX-r2-Bs-dap-3_at	6260.06	P	0.000732422
AFFX-r2-Bs-lys-5_at	228.316	P	0.000244141
AFFX-r2-Bs-lys-M_at	599.4888	P	0.00585938
AFFX-r2-Bs-lys-3_at	274.945	P	0.00805664
AFFX-r2-Bs-phe-5_at	273.5024	A	0.0805664
AFFX-r2-Bs-phe-M_at	289.5379	P	0.00415039
AFFX-r2-Bs-phe-3_at	1034.508	P	0.00195313
AFFX-r2-Bs-thr-3_s_at	1817.037	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	1363.269	P	0.0012207
AFFX-r2-Bs-thr-5_s_at	909.5504	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	317.0016	P	0.004017214
AFFX-HUMISGF3A/M97935_MA_at	1587.893	P	0.002274964
AFFX-HUMISGF3A/M97935_MB_at	955.3796	P	6.02E-05
AFFX-HUMISGF3A/M97935_3_at	3007.48	P	0.000296708
AFFX-HUMRGE/M10098_5_at	8522.312	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	5460.622	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	29586.94	P	5.17E-05
AFFX-HUMGAPDH/M33197_5_at	38153.32	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	43671.38	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	57224.12	P	4.43E-05
AFFX-HSAC07/X00351_5_at	28882.76	P	4.43E-05
AFFX-HSAC07/X00351_M_at	58244.15	P	4.43E-05
AFFX-HSAC07/X00351_3_at	86048.5	P	4.43E-05
AFFX-M27830_5_at	17419.09	P	4.43E-05
AFFX-M27830_M_at	33622.52	P	0.004998194
AFFX-M27830_3_at	83.90234	A	0.6315623
AFFX-hum_alu_at	227325.9	P	2.61E-13
1007_s_at	386.0692	M	0.06038827
1053_at	159.4978	A	0.2674626
117_at	3210.169	P	0.000218889
121_at	701.5895	P	0.03936541
1255_g_at	133.3134	A	0.2189833
1294_at	878.5453	P	0.000467546
1316_at	241.8581	P	0.01144739
1320_at	7.186021	A	0.8240106
1405_i_at	3012.878	P	0.000612512
1431_at	272.8164	P	0.01930353
1438_at	32.7739	A	0.8723547
1487_at	1007.086	P	0.03936541
1494_f_at	226.1839	M	0.05447043
1598_g_at	24970.93	P	0.000218889
160020_at	647.0515	P	0.04899465
1729_at	967.0501	P	0.02186644
1773_at	216.2634	A	0.1276453
177_at	111.4091	A	0.5819307
179_at	1239.989	A	0.08133665
1861_at	306.4536	A	0.08940502
200000_s_at	2251.99	P	0.000244141
200001_at	5580.197	P	0.000732422
200002_at	46270.19	P	0.000244141
200003_s_at	73033.63	P	0.000244141
200004_at	43353.08	P	0.000244141
200005_at	5104.698	P	0.000244141
200006_at	15653.46	P	0.000244141
200007_at	12095.02	P	0.000244141
200008_s_at	3410.564	P	0.000244141
200009_at	10075.8	P	0.000244141
200010_at	53119.11	P	0.000244141
200011_s_at	1670.579	P	0.000244141
200012_x_at	55099.89	P	0.000244141
200013_at	43868.53	P	0.000244141
200014_s_at	2780.037	P	0.000244141
200015_s_at	13215.91	P	0.000732422
200016_x_at	36131.93	P	0.000244141
200017_at	63011.82	P	0.000732422
200018_at	72333.2	P	0.000244141
200019_s_at	42188.81	P	0.000244141
200020_at	3733.502	P	0.000244141
200021_at	22136.66	P	0.00195313
200022_at	46398.03	P	0.000244141
200023_s_at	8268.959	P	0.000244141
200024_at	42091.54	P	0.00195313
200025_s_at	26967	P	0.000732422
200026_at	37614.33	P	0.00292969
200027_at	9178.402	P	0.000244141
200028_s_at	7057.483	P	0.000244141
200029_at	43103.08	P	0.000244141
200030_s_at	24854.35	P	0.000244141
