ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	2310.653	P	0.000224668
AFFX-BioB-M_at	4681.752	P	4.43E-05
AFFX-BioB-3_at	2418.854	P	4.43E-05
AFFX-BioC-5_at	6126.525	P	7.01E-05
AFFX-BioC-3_at	8905.32	P	4.43E-05
AFFX-BioDn-5_at	13242.41	P	5.17E-05
AFFX-BioDn-3_at	30369.87	P	5.17E-05
AFFX-CreX-5_at	72047.06	P	4.43E-05
AFFX-CreX-3_at	94567.54	P	4.43E-05
AFFX-DapX-5_at	3925.336	P	5.17E-05
AFFX-DapX-M_at	6031.81	P	0.000509415
AFFX-DapX-3_at	7369.763	P	5.17E-05
AFFX-LysX-5_at	342.9745	P	0.000296381
AFFX-LysX-M_at	465.2309	P	0.00141043
AFFX-LysX-3_at	1135.64	P	0.000126798
AFFX-PheX-5_at	696.0706	P	0.00010954
AFFX-PheX-M_at	855.9606	P	0.00010954
AFFX-PheX-3_at	672.9812	P	0.000340305
AFFX-ThrX-5_at	491.1038	P	0.003212301
AFFX-ThrX-M_at	642.7729	P	4.42E-05
AFFX-ThrX-3_at	1093.034	P	5.17E-05
AFFX-TrpnX-5_at	28.88514	A	0.3825992
AFFX-TrpnX-M_at	10.31963	A	0.8838872
AFFX-TrpnX-3_at	50.25398	A	0.3969195
AFFX-r2-Ec-bioB-5_at	3968.135	P	0.000244141
AFFX-r2-Ec-bioB-M_at	4278.445	P	0.000244141
AFFX-r2-Ec-bioB-3_at	4135.397	P	0.000244141
AFFX-r2-Ec-bioC-5_at	8262.733	P	0.000244141
AFFX-r2-Ec-bioC-3_at	10993.96	P	0.000244141
AFFX-r2-Ec-bioD-5_at	30231.8	P	0.000244141
AFFX-r2-Ec-bioD-3_at	47543.75	P	0.000244141
AFFX-r2-P1-cre-5_at	97106.08	P	0.000244141
AFFX-r2-P1-cre-3_at	129186.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	4744.668	P	0.000244141
AFFX-r2-Bs-dap-M_at	6873.813	P	0.000244141
AFFX-r2-Bs-dap-3_at	8960.194	P	0.000244141
AFFX-r2-Bs-lys-5_at	541.3599	P	0.000244141
AFFX-r2-Bs-lys-M_at	468.5016	P	0.000244141
AFFX-r2-Bs-lys-3_at	435.1455	P	0.000244141
AFFX-r2-Bs-phe-5_at	712.5435	P	0.000244141
AFFX-r2-Bs-phe-M_at	860.1375	P	0.000244141
AFFX-r2-Bs-phe-3_at	977.0665	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	1365.409	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	779.9265	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	615.442	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	1431.529	P	7.01E-05
AFFX-HUMISGF3A/M97935_MA_at	2306.746	P	0.000224668
AFFX-HUMISGF3A/M97935_MB_at	1884.549	P	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	6341.71	P	7.01E-05
AFFX-HUMRGE/M10098_5_at	12077.04	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	2370.533	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	3844.394	P	9.45E-05
AFFX-HUMGAPDH/M33197_5_at	19038.82	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	18706.15	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	20339.93	P	4.43E-05
AFFX-HSAC07/X00351_5_at	16674.94	P	5.17E-05
AFFX-HSAC07/X00351_M_at	28514.53	P	4.43E-05
AFFX-HSAC07/X00351_3_at	44345.89	P	4.43E-05
AFFX-M27830_5_at	10769.09	P	4.43E-05
AFFX-M27830_M_at	13729.05	P	0.001795911
AFFX-M27830_3_at	62.80082	A	0.5297595
AFFX-hum_alu_at	146405.3	P	2.61E-13
1007_s_at	499.3652	P	0.01930353
1053_at	422.5713	P	0.01492288
117_at	98.88445	A	0.3781844
121_at	1055.983	P	0.03516287
1255_g_at	41.51134	A	0.7152529
1294_at	646.4142	P	0.001602293
1316_at	159.5354	P	0.04394127
1320_at	17.1114	A	0.8926991
1405_i_at	660.5199	P	0.00049077
1431_at	147.5013	P	0.003066685
1438_at	109.0388	A	0.1276453
1487_at	872.4747	P	0.04899465
1494_f_at	130.0683	A	0.2345566
1598_g_at	1962.336	P	0.000467546
160020_at	683.0145	A	0.1759894
1729_at	2167.018	P	0.000959383
1773_at	97.42716	A	0.4793804
177_at	115.5901	A	0.3395579
179_at	709.6833	A	0.1073009
1861_at	639.3921	P	0.001891623
200000_s_at	3444.046	P	0.000244141
200001_at	2504.856	P	0.000244141
200002_at	53795.06	P	0.000244141
200003_s_at	76726.17	P	0.000244141
200004_at	18537.89	P	0.000244141
200005_at	13494.38	P	0.000732422
200006_at	21472.84	P	0.000244141
200007_at	20649.62	P	0.000244141
200008_s_at	6334.336	P	0.000244141
200009_at	12181.48	P	0.000244141
200010_at	53401.29	P	0.000244141
200011_s_at	1357.477	P	0.0012207
200012_x_at	67225.33	P	0.000244141
200013_at	80376.59	P	0.000244141
200014_s_at	6013.862	P	0.000244141
200015_s_at	9309.391	P	0.00195313
200016_x_at	55270.45	P	0.000244141
200017_at	99820.79	P	0.000244141
200018_at	88234.96	P	0.000244141
200019_s_at	53984.04	P	0.000244141
200020_at	4548.02	P	0.000244141
200021_at	7379.625	P	0.0012207
200022_at	57422.93	P	0.000244141
200023_s_at	18432.42	P	0.000244141
200024_at	58618.88	P	0.000732422
200025_s_at	63973.38	P	0.000244141
200026_at	105451.4	P	0.000244141
200027_at	8204.979	P	0.000244141
200028_s_at	6104.28	P	0.000732422
200029_at	55712.4	P	0.000244141
200030_s_at	16881.92	P	0.000244141
200031_s_at	141682.5	P	0.000244141
200032_s_at	119066.8	P	0.000244141
200033_at	62246.9	P	0.000244141
200034_s_at	73181.43	P	0.000244141
200035_at	907.1277	M	0.0561523
200036_s_at	38914.52	P	0.000244141
200037_s_at	7875.652	P	0.000244141
200038_s_at	99604.13	P	0.000244141
200039_s_at	8229.178	P	0.000244141
200040_at	3654.298	P	0.000732422
200041_s_at	5990.045	P	0.000244141
200042_at	4148.553	P	0.000732422
200043_at	5171.324	P	0.000244141
200044_at	8100.082	P	0.000244141
200045_at	2156.673	P	0.000244141
200046_at	17229.46	P	0.000244141
200047_s_at	7457.701	P	0.000244141
200048_s_at	21264.63	P	0.000244141
200049_at	618.2878	P	0.000244141
200050_at	3248.34	P	0.000732422
200051_at	1359.553	P	0.000732422
200052_s_at	4039.079	P	0.000244141
200053_at	2295.573	P	0.000732422
200054_at	1126.655	P	0.000732422
200055_at	6422.889	P	0.000244141
200056_s_at	1751.422	P	0.000244141
200057_s_at	10109.93	P	0.000244141
200058_s_at	3639.824	P	0.000244141
200059_s_at	19576.03	P	0.000244141
