ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	1153.629	P	0.000509415
AFFX-BioB-M_at	2594.415	P	0.000126798
AFFX-BioB-3_at	1080.031	P	0.004998194
AFFX-BioC-5_at	3932.138	P	5.17E-05
AFFX-BioC-3_at	5196.006	P	4.43E-05
AFFX-BioDn-5_at	10902.55	P	4.43E-05
AFFX-BioDn-3_at	23398.37	P	4.43E-05
AFFX-CreX-5_at	43721.92	P	4.43E-05
AFFX-CreX-3_at	76830.59	P	4.43E-05
AFFX-DapX-5_at	26244.8	P	4.43E-05
AFFX-DapX-M_at	31051.1	P	6.02E-05
AFFX-DapX-3_at	40447.17	P	4.43E-05
AFFX-LysX-5_at	2326.405	P	4.43E-05
AFFX-LysX-M_at	3909.561	P	8.14E-05
AFFX-LysX-3_at	6106.375	P	4.43E-05
AFFX-PheX-5_at	4124.451	P	4.43E-05
AFFX-PheX-M_at	6418.367	P	4.43E-05
AFFX-PheX-3_at	5071.532	P	8.14E-05
AFFX-ThrX-5_at	7880.535	P	4.43E-05
AFFX-ThrX-M_at	8786.776	P	4.43E-05
AFFX-ThrX-3_at	12221.07	P	4.43E-05
AFFX-TrpnX-5_at	186.2175	A	0.3825992
AFFX-TrpnX-M_at	41.59672	A	0.8686389
AFFX-TrpnX-3_at	82.892	A	0.5297595
AFFX-r2-Ec-bioB-5_at	2232.019	P	0.000244141
AFFX-r2-Ec-bioB-M_at	2549.135	P	0.000244141
AFFX-r2-Ec-bioB-3_at	2684.036	P	0.000244141
AFFX-r2-Ec-bioC-5_at	5724.584	P	0.000244141
AFFX-r2-Ec-bioC-3_at	6496.567	P	0.000244141
AFFX-r2-Ec-bioD-5_at	31759.38	P	0.000244141
AFFX-r2-Ec-bioD-3_at	41788.21	P	0.000244141
AFFX-r2-P1-cre-5_at	86654.83	P	0.000244141
AFFX-r2-P1-cre-3_at	103471.6	P	0.000244141
AFFX-r2-Bs-dap-5_at	28854.4	P	0.000244141
AFFX-r2-Bs-dap-M_at	31238.82	P	0.000244141
AFFX-r2-Bs-dap-3_at	34760.57	P	0.000244141
AFFX-r2-Bs-lys-5_at	3478.967	P	0.000244141
AFFX-r2-Bs-lys-M_at	4189.683	P	0.000244141
AFFX-r2-Bs-lys-3_at	2742.916	P	0.000244141
AFFX-r2-Bs-phe-5_at	3342.047	P	0.000732422
AFFX-r2-Bs-phe-M_at	6562.319	P	0.000244141
AFFX-r2-Bs-phe-3_at	9981.494	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	16235.38	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	14192.27	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	11523.46	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	509.7002	P	0.007620031
AFFX-HUMISGF3A/M97935_MA_at	773.9158	P	0.04296193
AFFX-HUMISGF3A/M97935_MB_at	452.787	P	0.000258358
AFFX-HUMISGF3A/M97935_3_at	1643.794	P	0.000340305
AFFX-HUMRGE/M10098_5_at	2113.286	P	0.000258358
AFFX-HUMRGE/M10098_M_at	818.822	P	0.006870645
AFFX-HUMRGE/M10098_3_at	11241.34	P	0.000126798
AFFX-HUMGAPDH/M33197_5_at	17844.23	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	16420.19	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	23277.13	P	4.43E-05
AFFX-HSAC07/X00351_5_at	11432.57	P	5.17E-05
AFFX-HSAC07/X00351_M_at	16798.5	P	4.43E-05
AFFX-HSAC07/X00351_3_at	36776.84	P	4.43E-05
AFFX-M27830_5_at	4880.507	P	4.43E-05
AFFX-M27830_M_at	4983.982	P	0.004998194
AFFX-M27830_3_at	99.00175	A	0.8148693
AFFX-hum_alu_at	113340.5	P	2.61E-13
1007_s_at	2587.638	P	0.009985438
1053_at	445.0221	P	0.02186644
117_at	353.3294	A	0.2040221
121_at	1661.813	P	0.01144739
1255_g_at	179.227	A	0.1505271
1294_at	1059.476	M	0.06041932
1316_at	141.9261	A	0.08940502
1320_at	26.67212	A	0.9606346
1405_i_at	1060.074	P	0.000612512
1431_at	156.9583	A	0.2039829
1438_at	157.6667	A	0.4383609
1487_at	1313.691	P	0.0439678
1494_f_at	376.8892	A	0.06686494
1598_g_at	2158.131	P	0.000218889
160020_at	1263.808	A	0.0980541
1729_at	1347.607	A	0.06686494
1773_at	390.7347	A	0.08940502
177_at	235.0233	A	0.5206196
179_at	1697.861	A	0.1387651
1861_at	713.2253	P	0.02471098
200000_s_at	2275.045	P	0.000732422
200001_at	2967.728	P	0.000732422
200002_at	57538.08	P	0.000244141
200003_s_at	83859.27	P	0.000244141
200004_at	19172.84	P	0.000244141
200005_at	9701.225	P	0.000244141
200006_at	20858.42	P	0.000732422
200007_at	9773.256	P	0.000244141
200008_s_at	5227.008	P	0.000244141
200009_at	11324.54	P	0.000244141
200010_at	44292.44	P	0.000732422
200011_s_at	1814.03	P	0.0141602
200012_x_at	62357.78	P	0.000244141
200013_at	69590.62	P	0.000244141
200014_s_at	5316.981	P	0.000244141
200015_s_at	9477.15	P	0.000732422
200016_x_at	65127.2	P	0.000244141
200017_at	76172.52	P	0.000244141
200018_at	87488.25	P	0.000244141
200019_s_at	45377.38	P	0.000244141
200020_at	2988.551	P	0.00195313
200021_at	5352.506	P	0.00292969
200022_at	65382.91	P	0.000244141
200023_s_at	19403.22	P	0.000244141
200024_at	69652.29	P	0.000244141
200025_s_at	58150.71	P	0.000244141
200026_at	83778.04	P	0.000244141
200027_at	9713.91	P	0.000244141
200028_s_at	5867.984	P	0.000244141
200029_at	48035.24	P	0.000244141
200030_s_at	11771.39	P	0.000244141
200031_s_at	130145.8	P	0.000244141
200032_s_at	109312	P	0.000244141
200033_at	34203.59	P	0.000244141
200034_s_at	59089.68	P	0.000244141
200035_at	1107.901	P	0.0461426
200036_s_at	49572.03	P	0.000244141
200037_s_at	6806.803	P	0.000244141
200038_s_at	60232.13	P	0.000244141
200039_s_at	4492.996	P	0.0012207
200040_at	3546.351	P	0.000244141
200041_s_at	3819.595	P	0.000244141
200042_at	1437.875	P	0.00195313
200043_at	6404.253	P	0.000244141
200044_at	3400.099	P	0.000244141
200045_at	2267.967	P	0.000244141
200046_at	11190.19	P	0.000244141
200047_s_at	8610.331	P	0.000244141
200048_s_at	24915.23	P	0.000244141
200049_at	762.5692	P	0.0107422
200050_at	4056.429	P	0.00195313
200051_at	2106.031	P	0.000732422
200052_s_at	3124.929	P	0.000244141
200053_at	1479.724	P	0.00195313
200054_at	811.2558	P	0.0012207
200055_at	6593.727	P	0.000244141
200056_s_at	937.292	P	0.000244141
200057_s_at	6836.944	P	0.000244141
200058_s_at	2561.782	P	0.0012207
200059_s_at	18577.32	P	0.000244141
200060_s_at	3020.529	P	0.0302734
200061_s_at	60281.48	P	0.000244141
200062_s_at	106839	P	0.000244141
200063_s_at	30470.92	P	0.000244141
200064_at	10466.08	P	0.000244141
200065_s_at	14324	P	0.000732422
200066_at	2281.816	P	0.0239258
200067_x_at	6745.536	P	0.000244141
200068_s_at	14222.94	P	0.000244141
200069_at	998.5688	P	0.000244141
200070_at	1567.095	P	0.00292969
200071_at	1238.254	P	0.0185547
200072_s_at	4849.871	P	0.000244141
200073_s_at	11676.01	P	0.000244141
200074_s_at	37365.62	P	0.000244141
200075_s_at	2477.522	P	0.00805664
200076_s_at	2795.634	P	0.00415039
200077_s_at	44701.46	P	0.000244141
200078_s_at	1966.951	P	0.0012207
200079_s_at	5709.434	P	0.000244141
200080_s_at	23360	P	0.000244141
200081_s_at	79350.39	P	0.000244141
200082_s_at	29255.71	P	0.000244141
200083_at	1947.031	P	0.00585938
200084_at	11259.77	P	0.000244141
200085_s_at	6603.035	P	0.000244141
200086_s_at	16616.15	P	0.000244141
200087_s_at	19891.21	P	0.000244141
200088_x_at	78654.94	P	0.000244141
200089_s_at	56185.7	P	0.000244141
200090_at	3988.963	P	0.00195313
200091_s_at	49843.97	P	0.000244141
200092_s_at	86881.38	P	0.000244141
200093_s_at	10451.45	P	0.000244141
200094_s_at	40341.96	P	0.000244141
200095_x_at	86242.75	P	0.000244141
200096_s_at	18807.49	P	0.000244141
200097_s_at	8655.75	P	0.0012207
200098_s_at	5897.851	P	0.0012207
200099_s_at	102620.9	P	0.000244141
200593_s_at	1918.23	P	0.000244141
200594_x_at	7249.38	P	0.000244141
200595_s_at	7048.434	P	0.000244141
200596_s_at	2632.672	P	0.000732422
200597_at	888.3542	P	0.000732422
200598_s_at	26778.72	P	0.000244141
200599_s_at	43645.02	P	0.000732422
200600_at	7306.071	P	0.000732422
200601_at	1102.877	P	0.0375977
200602_at	407.187	P	0.00805664
200603_at	7660.092	P	0.000244141
200604_s_at	1076.729	P	0.000244141
200605_s_at	6225.745	P	0.000244141
200606_at	116.9119	A	0.27417
200607_s_at	1734.919	P	0.00195313
200608_s_at	3730.658	P	0.000244141
200609_s_at	5436.807	P	0.00585938
200610_s_at	10887.29	P	0.000244141
200611_s_at	3435.289	P	0.000244141
200612_s_at	1458.099	P	0.00585938
200613_at	3973.123	P	0.00585938
200614_at	5362.93	P	0.000244141
200615_s_at	908.3871	P	0.0107422
200616_s_at	2174.547	P	0.000732422
200617_at	2657.547	P	0.000244141
200618_at	1795.597	P	0.00415039
200619_at	2246.875	A	0.27417
200620_at	24239.21	P	0.000244141
200621_at	2278.454	P	0.0012207
200622_x_at	1038.107	P	0.0141602
200623_s_at	138.5529	A	0.633789
200624_s_at	6483.572	P	0.000244141
200625_s_at	6511.744	P	0.000244141
200626_s_at	4577.973	P	0.000244141
200627_at	10948.41	P	0.000244141
200628_s_at	2063.301	A	0.219482
200629_at	2759.855	P	0.000732422
200630_x_at	8888.385	P	0.000244141
200631_s_at	8283.753	P	0.000244141
200632_s_at	319.7724	P	0.0375977
200633_at	40067.48	P	0.00195313
200634_at	5155.15	P	0.0012207
200635_s_at	26.77031	A	0.989258
200636_s_at	278.6341	A	0.5
200637_s_at	20.73174	A	0.8659668
200638_s_at	7552.404	P	0.000244141
200639_s_at	9057.354	P	0.0012207
200640_at	6211.739	P	0.000244141
200641_s_at	4720.492	P	0.000244141
200642_at	13058.79	P	0.0012207
200643_at	8219.269	P	0.0012207
200644_at	456.9605	A	0.219482
200645_at	12127.09	P	0.00195313
200646_s_at	668.7947	P	0.0141602
200647_x_at	14906.91	P	0.000244141
200648_s_at	68.13918	A	0.780518
200649_at	2663.373	P	0.000244141
200650_s_at	10638.7	P	0.000244141
200651_at	58242.61	P	0.000244141
200652_at	20679.45	P	0.0012207
200653_s_at	8017.937	P	0.000244141
200654_at	15916.38	P	0.00805664
200655_s_at	4689.007	P	0.000244141
