ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	1508.793	P	0.000753643
AFFX-BioB-M_at	3441.284	P	4.43E-05
AFFX-BioB-3_at	1582.325	P	5.17E-05
AFFX-BioC-5_at	4629.016	P	6.02E-05
AFFX-BioC-3_at	5544.354	P	4.43E-05
AFFX-BioDn-5_at	11303.55	P	5.17E-05
AFFX-BioDn-3_at	23726.27	P	6.02E-05
AFFX-CreX-5_at	65823.89	P	5.17E-05
AFFX-CreX-3_at	84014.44	P	4.43E-05
AFFX-DapX-5_at	1591.508	P	5.17E-05
AFFX-DapX-M_at	4301.691	P	0.000445901
AFFX-DapX-3_at	5142.994	P	5.17E-05
AFFX-LysX-5_at	334.2923	P	0.000169227
AFFX-LysX-M_at	613.175	P	0.002555524
AFFX-LysX-3_at	1161.169	P	0.000169227
AFFX-PheX-5_at	555.0944	P	0.000169227
AFFX-PheX-M_at	797.0879	P	9.45E-05
AFFX-PheX-3_at	829.3078	P	4.43E-05
AFFX-ThrX-5_at	397.222	P	0.000296708
AFFX-ThrX-M_at	756.4014	P	0.000581214
AFFX-ThrX-3_at	1450.333	P	8.14E-05
AFFX-TrpnX-5_at	9.383916	A	0.7942677
AFFX-TrpnX-M_at	11.95522	A	0.8978349
AFFX-TrpnX-3_at	7.379473	A	0.8047542
AFFX-r2-Ec-bioB-5_at	2025.649	P	0.000244141
AFFX-r2-Ec-bioB-M_at	3132.065	P	0.000244141
AFFX-r2-Ec-bioB-3_at	3002.18	P	0.000244141
AFFX-r2-Ec-bioC-5_at	7908.687	P	0.000244141
AFFX-r2-Ec-bioC-3_at	8681.121	P	0.000244141
AFFX-r2-Ec-bioD-5_at	28661.16	P	0.000244141
AFFX-r2-Ec-bioD-3_at	46519.73	P	0.000244141
AFFX-r2-P1-cre-5_at	91586.48	P	0.000244141
AFFX-r2-P1-cre-3_at	114078.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	2403.512	P	0.000244141
AFFX-r2-Bs-dap-M_at	5796.089	P	0.000244141
AFFX-r2-Bs-dap-3_at	6754.351	P	0.000244141
AFFX-r2-Bs-lys-5_at	554.7597	P	0.000244141
AFFX-r2-Bs-lys-M_at	481.4324	P	0.000244141
AFFX-r2-Bs-lys-3_at	530.2959	P	0.000244141
AFFX-r2-Bs-phe-5_at	711.9257	P	0.0012207
AFFX-r2-Bs-phe-M_at	848.5775	P	0.000244141
AFFX-r2-Bs-phe-3_at	1580.856	P	0.0012207
AFFX-r2-Bs-thr-3_s_at	1881.125	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	1356.394	P	0.0012207
AFFX-r2-Bs-thr-5_s_at	568.4403	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	115.5636	M	0.05421337
AFFX-HUMISGF3A/M97935_MA_at	351.3218	M	0.05844382
AFFX-HUMISGF3A/M97935_MB_at	614.3818	P	7.01E-05
AFFX-HUMISGF3A/M97935_3_at	2756.201	P	0.000224668
AFFX-HUMRGE/M10098_5_at	79345.29	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	55373.51	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	73748.55	P	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	18503.5	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	18942.42	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	23738.63	P	4.43E-05
AFFX-HSAC07/X00351_5_at	4406.376	P	0.000169227
AFFX-HSAC07/X00351_M_at	12103.24	P	4.43E-05
AFFX-HSAC07/X00351_3_at	31139.21	P	4.43E-05
AFFX-M27830_5_at	55894.62	P	4.43E-05
AFFX-M27830_M_at	10196.1	P	0.003212301
AFFX-M27830_3_at	60.77324	A	0.5148901
AFFX-hum_alu_at	108775.7	P	2.61E-13
1007_s_at	2060.33	P	0.001891623
1053_at	492.7501	P	0.001353854
117_at	154.6555	A	0.1896475
121_at	771.9248	P	0.01144739
1255_g_at	14.8479	A	0.8371459
1294_at	1552.149	P	0.01144739
1316_at	191.8315	P	0.000673102
1320_at	38.05872	A	0.6604422
1405_i_at	1020.141	P	0.000612512
1431_at	193.2749	P	0.003580044
1438_at	125.4629	A	0.2674626
1487_at	1559.913	P	0.008689182
1494_f_at	94.13933	A	0.5206196
1598_g_at	2406.108	P	0.000218889
160020_at	406.5616	M	0.06041932
1729_at	1620.78	P	0.000959383
1773_at	34.27934	A	0.5206196
177_at	96.90716	A	0.2847472
179_at	1104.16	A	0.162935
1861_at	793.1747	P	0.02471098
200000_s_at	1986.62	P	0.000244141
200001_at	1588.395	P	0.000244141
200002_at	66249.94	P	0.000244141
200003_s_at	87466.2	P	0.000244141
200004_at	24116.7	P	0.000244141
200005_at	11396.08	P	0.000732422
200006_at	19764.46	P	0.000244141
200007_at	11724.11	P	0.000244141
200008_s_at	2505.662	P	0.000244141
200009_at	9105.311	P	0.000244141
200010_at	50240.42	P	0.000244141
200011_s_at	1941.926	P	0.000732422
200012_x_at	61538.09	P	0.000244141
200013_at	88355.3	P	0.000244141
200014_s_at	7208.069	P	0.000244141
200015_s_at	10730.77	P	0.00195313
200016_x_at	75556.73	P	0.000244141
200017_at	92015.52	P	0.000244141
200018_at	93228.09	P	0.000244141
200019_s_at	73506.85	P	0.000244141
200020_at	4449.315	P	0.000244141
200021_at	5394.683	P	0.0141602
200022_at	71170.3	P	0.000244141
200023_s_at	26182.88	P	0.000244141
200024_at	66814.42	P	0.000244141
200025_s_at	72659.83	P	0.000244141
200026_at	80219.53	P	0.000244141
200027_at	13271.54	P	0.000244141
200028_s_at	6537.867	P	0.000732422
200029_at	54548.44	P	0.000244141
200030_s_at	14925.21	P	0.000244141
200031_s_at	117475.4	P	0.000244141
200032_s_at	98226.91	P	0.000244141
200033_at	49268.53	P	0.000244141
200034_s_at	63595.05	P	0.000244141
200035_at	1977.988	P	0.0239258
200036_s_at	48365.16	P	0.000244141
200037_s_at	12639.38	P	0.000244141
200038_s_at	73021.73	P	0.000244141
200039_s_at	5920.892	P	0.000732422
200040_at	6395.926	P	0.000244141
200041_s_at	1207.005	P	0.000244141
200042_at	1756.575	P	0.000244141
200043_at	11343.6	P	0.000244141
200044_at	8026.436	P	0.000244141
200045_at	1312.756	P	0.000244141
200046_at	17108.01	P	0.000244141
200047_s_at	10307.21	P	0.000244141
200048_s_at	32039.13	P	0.000244141
200049_at	690.1173	P	0.000244141
200050_at	3819.535	P	0.000732422
200051_at	1709.134	P	0.0012207
200052_s_at	3168.196	P	0.000244141
200053_at	2540.958	P	0.0012207
200054_at	1173.608	P	0.00195313
200055_at	9148.629	P	0.000244141
200056_s_at	1726.804	P	0.000244141
200057_s_at	8453.509	P	0.000244141
200058_s_at	3401.705	P	0.000244141
200059_s_at	22675.25	P	0.000244141
200060_s_at	2593.953	P	0.00195313
200061_s_at	61895.26	P	0.000244141
200062_s_at	95570.64	P	0.000244141
200063_s_at	39484.27	P	0.000244141
