ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	2794.774	P	5.17E-05
AFFX-BioB-M_at	4750.704	P	4.43E-05
AFFX-BioB-3_at	2595.322	P	4.43E-05
AFFX-BioC-5_at	7835.411	P	4.43E-05
AFFX-BioC-3_at	10580.94	P	4.43E-05
AFFX-BioDn-5_at	22155.72	P	4.43E-05
AFFX-BioDn-3_at	26144.92	P	4.43E-05
AFFX-CreX-5_at	104062.2	P	5.17E-05
AFFX-CreX-3_at	105613.2	P	4.43E-05
AFFX-DapX-5_at	2491.937	P	4.43E-05
AFFX-DapX-M_at	3835.286	P	0.000445901
AFFX-DapX-3_at	3640.926	P	5.17E-05
AFFX-LysX-5_at	183.0285	P	0.000126798
AFFX-LysX-M_at	222.0433	P	0.006870645
AFFX-LysX-3_at	444.7852	P	7.01E-05
AFFX-PheX-5_at	306.6351	P	0.000224668
AFFX-PheX-M_at	378.5662	P	0.000661625
AFFX-PheX-3_at	286.0422	P	0.00010954
AFFX-ThrX-5_at	460.0787	P	0.000296708
AFFX-ThrX-M_at	716.2079	P	4.43E-05
AFFX-ThrX-3_at	964.4435	P	6.02E-05
AFFX-TrpnX-5_at	19.85767	A	0.7248541
AFFX-TrpnX-M_at	6.845411	A	0.9220703
AFFX-TrpnX-3_at	8.217653	A	0.6315623
AFFX-r2-Ec-bioB-5_at	4372.037	P	0.000244141
AFFX-r2-Ec-bioB-M_at	4184.762	P	0.000244141
AFFX-r2-Ec-bioB-3_at	3671.434	P	0.000244141
AFFX-r2-Ec-bioC-5_at	10281	P	0.000244141
AFFX-r2-Ec-bioC-3_at	12287.56	P	0.000244141
AFFX-r2-Ec-bioD-5_at	42685.81	P	0.000244141
AFFX-r2-Ec-bioD-3_at	55437.58	P	0.000244141
AFFX-r2-P1-cre-5_at	110425.9	P	0.000244141
AFFX-r2-P1-cre-3_at	138496.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	2800.132	P	0.000244141
AFFX-r2-Bs-dap-M_at	3821.728	P	0.000244141
AFFX-r2-Bs-dap-3_at	4313.409	P	0.000244141
AFFX-r2-Bs-lys-5_at	248.6262	P	0.000244141
AFFX-r2-Bs-lys-M_at	243.3648	P	0.000244141
AFFX-r2-Bs-lys-3_at	205.0137	P	0.00292969
AFFX-r2-Bs-phe-5_at	440.3133	P	0.000244141
AFFX-r2-Bs-phe-M_at	453.0537	P	0.000244141
AFFX-r2-Bs-phe-3_at	561.8214	P	0.00195313
AFFX-r2-Bs-thr-3_s_at	1338.761	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	911.2674	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	765.0508	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	611.1072	P	0.000856509
AFFX-HUMISGF3A/M97935_MA_at	1262.002	P	0.000224668
AFFX-HUMISGF3A/M97935_MB_at	749.8198	P	6.02E-05
AFFX-HUMISGF3A/M97935_3_at	1768.802	P	0.00010954
AFFX-HUMRGE/M10098_5_at	38451.32	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	7003.064	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	31610.4	P	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	32435.39	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	30582.05	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	33972.99	P	4.43E-05
AFFX-HSAC07/X00351_5_at	30058.72	P	4.43E-05
AFFX-HSAC07/X00351_M_at	40898.11	P	4.43E-05
AFFX-HSAC07/X00351_3_at	55540.5	P	4.43E-05
AFFX-M27830_5_at	12959.59	P	4.43E-05
AFFX-M27830_M_at	12170.84	P	0.001795911
AFFX-M27830_3_at	105.0343	A	0.3969195
AFFX-hum_alu_at	134203.1	P	2.61E-13
1007_s_at	288.0282	M	0.06041932
1053_at	347.2775	P	0.007542912
117_at	335.6124	P	0.000467546
121_at	756.0165	P	0.03133569
1255_g_at	8.487695	A	0.7810167
1294_at	479.2809	A	0.1505271
1316_at	278.4095	P	0.003584867
1320_at	13.50256	A	0.7492763
1405_i_at	423.2321	P	0.001755182
1431_at	162.034	P	0.004180327
1438_at	78.83834	A	0.2847472
1487_at	524.8614	P	0.03936541
1494_f_at	99.21642	A	0.1387651
1598_g_at	2968.87	P	0.000218889
160020_at	216.4404	P	0.03516287
1729_at	918.0125	P	0.000265621
1773_at	151.9516	P	0.04899465
177_at	26.67511	A	0.4383609
179_at	945.5354	A	0.06686494
1861_at	693.7449	P	0.002616955
200000_s_at	4115.068	P	0.000244141
200001_at	4335.655	P	0.000244141
200002_at	65008.8	P	0.000244141
200003_s_at	105332.8	P	0.000244141
200004_at	12283.85	P	0.000244141
200005_at	4883.722	P	0.000244141
200006_at	21980.1	P	0.000244141
200007_at	16322.66	P	0.000244141
200008_s_at	5011.966	P	0.000244141
200009_at	10159.81	P	0.000244141
200010_at	53999.29	P	0.000244141
200011_s_at	1141.383	P	0.000732422
200012_x_at	64722.28	P	0.000244141
200013_at	98460.38	P	0.000244141
200014_s_at	5542.626	P	0.000244141
200015_s_at	10689.7	P	0.000732422
200016_x_at	60309.3	P	0.000244141
200017_at	74162.4	P	0.000244141
200018_at	73987.59	P	0.000244141
200019_s_at	48307.02	P	0.000244141
200020_at	3604.391	P	0.000244141
200021_at	20183.65	P	0.00195313
200022_at	70063.75	P	0.000244141
200023_s_at	12952.31	P	0.000244141
200024_at	61956.39	P	0.000732422
200025_s_at	86620.01	P	0.000244141
200026_at	89828.03	P	0.000244141
200027_at	8728.331	P	0.000244141
200028_s_at	3787.972	P	0.000244141
200029_at	58726.84	P	0.000244141
200030_s_at	8431.307	P	0.000244141
200031_s_at	123957	P	0.000244141
200032_s_at	106794.6	P	0.000244141
200033_at	54524.95	P	0.000244141
200034_s_at	44286.23	P	0.000244141
200035_at	1392.514	P	0.00805664
200036_s_at	27617.52	P	0.000244141
200037_s_at	12558.36	P	0.000244141
200038_s_at	73263.55	P	0.000244141
200039_s_at	7249.395	P	0.000244141
200040_at	5992.47	P	0.000244141
200041_s_at	2344.406	P	0.000244141
200042_at	1220.154	P	0.0012207
200043_at	9666.963	P	0.000244141
200044_at	2383.496	P	0.000244141
200045_at	1813.197	P	0.000244141
200046_at	11307.51	P	0.000244141
200047_s_at	6077.145	P	0.000244141
200048_s_at	18129.38	P	0.000244141
200049_at	637.2858	P	0.000244141
200050_at	6093.718	P	0.000732422
200051_at	1248.258	P	0.000244141
200052_s_at	2630.024	P	0.000244141
200053_at	3478.375	P	0.000244141
200054_at	869.0721	P	0.000732422
200055_at	2214.096	P	0.000244141
200056_s_at	1754.839	P	0.000244141
200057_s_at	9057.313	P	0.000244141
200058_s_at	3278.768	P	0.000244141
200059_s_at	31662.6	P	0.000244141
200060_s_at	2064.47	P	0.0012207
200061_s_at	76643.98	P	0.000244141
200062_s_at	83657.41	P	0.000244141
200063_s_at	48337.75	P	0.000244141
200064_at	18410.18	P	0.000244141
200065_s_at	11249.12	P	0.000244141
200066_at	4698.8	P	0.000732422
200067_x_at	4993.107	P	0.000244141
200068_s_at	21215.07	P	0.000244141
200069_at	469.3974	P	0.0012207
200070_at	883.2001	P	0.00805664
200071_at	2679.819	P	0.000732422
200072_s_at	6329.742	P	0.000244141
200073_s_at	11146.83	P	0.000244141
200074_s_at	32567.07	P	0.000244141
200075_s_at	1992.118	P	0.000732422
200076_s_at	1738.872	P	0.00195313
200077_s_at	36873.68	P	0.000244141
200078_s_at	3058.67	P	0.000244141
200079_s_at	3301.042	P	0.000244141
200080_s_at	37480.85	P	0.000244141
200081_s_at	102247.5	P	0.000244141
200082_s_at	42604.15	P	0.000244141
200083_at	2150.849	P	0.000732422
200084_at	7865.77	P	0.000244141
200085_s_at	11674.89	P	0.000244141
200086_s_at	6324.71	P	0.000244141
200087_s_at	10796.11	P	0.000244141
200088_x_at	66897.62	P	0.000244141
200089_s_at	58266.22	P	0.000244141
200090_at	4053.853	P	0.0012207
200091_s_at	49160.02	P	0.000244141
200092_s_at	89844.01	P	0.000244141
200093_s_at	20730.38	P	0.000244141
200094_s_at	38605.82	P	0.000244141
200095_x_at	77314.85	P	0.000244141
200096_s_at	30168.59	P	0.000244141
200097_s_at	16377.73	P	0.000244141
200098_s_at	5487.849	P	0.000244141
200099_s_at	92735.11	P	0.000244141
200593_s_at	4261.722	P	0.000244141
200594_x_at	12570.63	P	0.000244141
200595_s_at	6567.992	P	0.000244141
200596_s_at	4178.338	P	0.000244141
200597_at	778.743	P	0.000244141
200598_s_at	29331.27	P	0.000244141
200599_s_at	49779.07	P	0.000732422
200600_at	8989.694	P	0.000244141
200601_at	753.1715	P	0.0302734
200602_at	2606.935	P	0.000244141
200603_at	14396.31	P	0.000244141
200604_s_at	4193.222	P	0.000244141
200605_s_at	13335.93	P	0.000244141
200606_at	49.02254	A	0.27417
200607_s_at	2145.829	P	0.000732422
200608_s_at	4491.622	P	0.000244141
200609_s_at	9491.232	P	0.000732422
200610_s_at	9535.632	P	0.000244141
200611_s_at	5104.816	P	0.000244141
200612_s_at	2568.701	P	0.000732422
200613_at	3457.831	P	0.000244141
200614_at	13480.33	P	0.000244141
200615_s_at	1284.443	P	0.000244141
200616_s_at	3645.567	P	0.000732422
200617_at	1611.349	P	0.000244141
200618_at	3202.036	P	0.000244141
200619_at	2025.979	P	0.0239258
200620_at	28562.06	P	0.000244141
200621_at	1757.53	P	0.000244141
200622_x_at	1165.125	P	0.000244141
200623_s_at	787.1518	P	0.000244141
200624_s_at	7877.696	P	0.000244141
200625_s_at	8966.341	P	0.000244141
200626_s_at	12741.08	P	0.000244141
200627_at	18243.55	P	0.000244141
200628_s_at	4013.869	P	0.00292969
200629_at	4757.071	P	0.000244141
200630_x_at	27211.15	P	0.000244141
200631_s_at	13377.35	P	0.000244141
200632_s_at	765.306	P	0.000244141
200633_at	79596.31	P	0.000244141
200634_at	15795.27	P	0.000244141
200635_s_at	64.25127	A	0.27417
200636_s_at	154.3504	A	0.27417
200637_s_at	21.64321	A	0.601074
200638_s_at	15899.17	P	0.000244141
200639_s_at	9847.048	P	0.000244141
200640_at	11842.68	P	0.000244141
200641_s_at	12349.13	P	0.000244141
200642_at	22731.57	P	0.000244141
200643_at	1478.25	P	0.000732422
200644_at	728.7393	P	0.000732422
200645_at	13257.93	P	0.000732422
200646_s_at	1659.182	P	0.00195313
200647_x_at	6561.049	P	0.000244141
200648_s_at	930.0321	P	0.00585938
200649_at	2339.393	P	0.000244141
200650_s_at	16462.41	P	0.000244141
200651_at	59242.84	P	0.000244141
200652_at	18205.14	P	0.000244141
200653_s_at	9959.981	P	0.000244141
200654_at	13977.43	P	0.00585938
200655_s_at	8540.928	P	0.000244141
200656_s_at	6592.48	P	0.000244141
200657_at	11167.11	P	0.000244141
200658_s_at	3768.803	P	0.000244141
200659_s_at	913.2556	P	0.000244141
200660_at	2358.18	P	0.000732422
200661_at	1298.217	P	0.000244141
200662_s_at	12051.57	P	0.000244141
200663_at	7553.558	P	0.000244141
200664_s_at	1054.276	P	0.00415039
200665_s_at	91.20771	A	0.246094
200666_s_at	1551.505	P	0.000244141
200667_at	5902.18	P	0.000244141
200668_s_at	10981.02	P	0.000244141
200669_s_at	5970.344	P	0.000244141
200670_at	10488.36	P	0.000244141
200671_s_at	656.8851	P	0.00585938
200672_x_at	1952.066	P	0.000244141
200673_at	11058.6	P	0.000244141
200674_s_at	77912.66	P	0.000244141
200675_at	54.50786	A	0.246094
200676_s_at	148.2668	P	0.000244141
200677_at	4084.188	P	0.000244141
200678_x_at	3320.577	P	0.000732422
200679_x_at	7495.977	P	0.000244141
200680_x_at	21044.59	P	0.000244141
200681_at	11511.83	P	0.000244141
200682_s_at	2886.923	P	0.000244141
200683_s_at	598.169	P	0.000244141
200684_s_at	340.094	P	0.00292969
200685_at	1966.009	P	0.000244141
200686_s_at	6095.841	P	0.000732422
200687_s_at	462.0407	P	0.0461426
200688_at	407.3157	P	0.0302734
200689_x_at	45027.72	P	0.000244141
200690_at	1291.183	P	0.00585938
200691_s_at	7768.869	P	0.000244141
200692_s_at	5695.02	P	0.000244141
200693_at	10758.45	P	0.000244141
200694_s_at	2922.8	P	0.000244141
200695_at	688.9563	P	0.0239258
200696_s_at	307.8955	P	0.0141602
200697_at	743.4864	P	0.00415039
200698_at	2629.793	P	0.000244141
200699_at	1045.689	P	0.000244141
200700_s_at	3836.744	P	0.000244141
200701_at	19623.8	P	0.000244141
200702_s_at	1455.652	P	0.000244141
200703_at	7407.52	P	0.000244141
200704_at	4323.609	P	0.000244141
200705_s_at	77891.14	P	0.000244141
200706_s_at	4178.137	P	0.000244141
200707_at	1536.618	P	0.000244141
200708_at	749.7556	P	0.0012207
200709_at	1537.545	P	0.000244141
200710_at	1845.901	P	0.000244141
200711_s_at	3665.886	P	0.000244141
200712_s_at	1859.528	P	0.000244141
200713_s_at	3757.703	P	0.000244141
200714_x_at	4629.292	P	0.000244141
200715_x_at	46508.89	P	0.000244141
200716_x_at	89343.32	P	0.000244141
200717_x_at	89301.16	P	0.000244141
