ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	2069.63	P	0.000752926
AFFX-BioB-M_at	3834.289	P	4.43E-05
AFFX-BioB-3_at	1935.71	P	7.01E-05
AFFX-BioC-5_at	6673.702	P	6.02E-05
AFFX-BioC-3_at	9238.982	P	4.43E-05
AFFX-BioDn-5_at	18631.58	P	0.000195116
AFFX-BioDn-3_at	32907.73	P	5.17E-05
AFFX-CreX-5_at	101057.4	P	5.17E-05
AFFX-CreX-3_at	105726.1	P	4.43E-05
AFFX-DapX-5_at	4137.295	P	5.17E-05
AFFX-DapX-M_at	7529.528	P	0.000224668
AFFX-DapX-3_at	9442.669	P	5.17E-05
AFFX-LysX-5_at	404.3311	P	0.000126798
AFFX-LysX-M_at	354.6639	P	0.006870645
AFFX-LysX-3_at	1306.202	P	9.45E-05
AFFX-PheX-5_at	524.0422	P	0.000296708
AFFX-PheX-M_at	601.2689	P	0.000169227
AFFX-PheX-3_at	764.8199	P	8.14E-05
AFFX-ThrX-5_at	976.1696	P	0.000258358
AFFX-ThrX-M_at	1595.551	P	4.43E-05
AFFX-ThrX-3_at	2133.421	P	4.43E-05
AFFX-TrpnX-5_at	109.4361	A	0.1658614
AFFX-TrpnX-M_at	14.62035	A	0.8910214
AFFX-TrpnX-3_at	17.62907	A	0.686277
AFFX-r2-Ec-bioB-5_at	3361.625	P	0.000244141
AFFX-r2-Ec-bioB-M_at	4070.34	P	0.000244141
AFFX-r2-Ec-bioB-3_at	3894.706	P	0.000244141
AFFX-r2-Ec-bioC-5_at	8738.698	P	0.000244141
AFFX-r2-Ec-bioC-3_at	10668.14	P	0.000244141
AFFX-r2-Ec-bioD-5_at	36444.25	P	0.000244141
AFFX-r2-Ec-bioD-3_at	59818.71	P	0.000244141
AFFX-r2-P1-cre-5_at	111740	P	0.000244141
AFFX-r2-P1-cre-3_at	143944.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	4736.828	P	0.000244141
