ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	1934.072	P	0.000509415
AFFX-BioB-M_at	4089.784	P	4.43E-05
AFFX-BioB-3_at	1720.654	P	0.000126798
AFFX-BioC-5_at	5673.272	P	5.17E-05
AFFX-BioC-3_at	6768.897	P	4.43E-05
AFFX-BioDn-5_at	12774.17	P	5.17E-05
AFFX-BioDn-3_at	24589.08	P	6.02E-05
AFFX-CreX-5_at	77473.45	P	5.17E-05
AFFX-CreX-3_at	96185.39	P	4.43E-05
AFFX-DapX-5_at	2294.844	P	5.17E-05
AFFX-DapX-M_at	5956.615	P	0.000258358
AFFX-DapX-3_at	11991.06	P	6.02E-05
AFFX-LysX-5_at	349.1948	P	0.000126798
AFFX-LysX-M_at	571.3301	P	0.001247504
AFFX-LysX-3_at	1847.938	P	7.01E-05
AFFX-PheX-5_at	399.8729	P	0.000258358
AFFX-PheX-M_at	946.3496	P	5.17E-05
AFFX-PheX-3_at	1214.359	P	4.43E-05
AFFX-ThrX-5_at	542.5493	P	6.02E-05
AFFX-ThrX-M_at	1555.29	P	4.42E-05
AFFX-ThrX-3_at	2725.215	P	4.43E-05
AFFX-TrpnX-5_at	64.34008	A	0.4406464
AFFX-TrpnX-M_at	29.15326	A	0.7492043
AFFX-TrpnX-3_at	30.64198	A	0.4259623
AFFX-r2-Ec-bioB-5_at	2990.414	P	0.000244141
AFFX-r2-Ec-bioB-M_at	3447.351	P	0.000244141
AFFX-r2-Ec-bioB-3_at	3046.4	P	0.000732422
AFFX-r2-Ec-bioC-5_at	7599.781	P	0.000244141
AFFX-r2-Ec-bioC-3_at	7373.303	P	0.000244141
AFFX-r2-Ec-bioD-5_at	32119.15	P	0.000244141
AFFX-r2-Ec-bioD-3_at	46757.72	P	0.000244141
AFFX-r2-P1-cre-5_at	95007.23	P	0.000244141
AFFX-r2-P1-cre-3_at	126313.9	P	0.000244141
AFFX-r2-Bs-dap-5_at	3192.298	P	0.000244141
AFFX-r2-Bs-dap-M_at	7635.18	P	0.000244141
AFFX-r2-Bs-dap-3_at	14187.81	P	0.000244141
AFFX-r2-Bs-lys-5_at	346.7772	P	0.000244141
AFFX-r2-Bs-lys-M_at	744.7671	P	0.000244141
AFFX-r2-Bs-lys-3_at	982.4988	P	0.000244141
AFFX-r2-Bs-phe-5_at	404.1522	P	0.000732422
AFFX-r2-Bs-phe-M_at	1097.189	P	0.000244141
AFFX-r2-Bs-phe-3_at	2343.56	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	5075.017	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	1943.229	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	964.3621	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	1345.628	P	0.000296708
AFFX-HUMISGF3A/M97935_MA_at	2941.162	P	7.01E-05
AFFX-HUMISGF3A/M97935_MB_at	2646.758	P	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	12738.91	P	4.43E-05
AFFX-HUMRGE/M10098_5_at	909.7104	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	1521.583	P	9.45E-05
AFFX-HUMRGE/M10098_3_at	2717.243	P	0.000169227
AFFX-HUMGAPDH/M33197_5_at	23171.54	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	21056.18	P	6.02E-05
AFFX-HUMGAPDH/M33197_3_at	35869.42	P	4.43E-05
AFFX-HSAC07/X00351_5_at	7443.652	P	9.45E-05
AFFX-HSAC07/X00351_M_at	10836.61	P	4.43E-05
AFFX-HSAC07/X00351_3_at	37932.73	P	4.43E-05
AFFX-M27830_5_at	6168.245	P	4.43E-05
AFFX-M27830_M_at	8852.852	P	0.003594584
AFFX-M27830_3_at	10.40889	A	0.8520612
AFFX-hum_alu_at	116933.7	P	2.61E-13
1007_s_at	406.6452	P	0.007542912
1053_at	277.8159	P	0.004862762
117_at	256.2711	P	0.01493657
121_at	1025.405	P	0.04899465
1255_g_at	8.384197	A	0.6218353
1294_at	1151.057	P	0.01930353
1316_at	152.9786	A	0.1387651
1320_at	14.81288	A	0.837065
1405_i_at	473.5025	P	0.000612512
1431_at	181.3829	P	0.001141097
1438_at	127.977	A	0.2345566
1487_at	1691.856	P	0.01700051
1494_f_at	187.2239	A	0.1171605
1598_g_at	2140.317	P	0.000265621
160020_at	981.8271	A	0.1073009
1729_at	1676.767	P	0.001602293
1773_at	237.9843	A	0.1759894
177_at	138.3116	A	0.07383013
179_at	681.375	A	0.1276453
1861_at	666.2958	P	0.01700051
200000_s_at	2554.317	P	0.000244141
200001_at	4960.403	P	0.000244141
200002_at	70340.05	P	0.000244141
200003_s_at	95443.91	P	0.000244141
200004_at	33776.34	P	0.000244141
200005_at	12885.02	P	0.000732422
200006_at	26269.76	P	0.000244141
200007_at	21530.14	P	0.000244141
200008_s_at	2056.321	P	0.000244141
200009_at	10365.26	P	0.000244141
200010_at	37218.38	P	0.000244141
200011_s_at	2561.34	P	0.000244141
200012_x_at	60671.82	P	0.000244141
200013_at	70584.54	P	0.000244141
200014_s_at	8322.184	P	0.000244141
200015_s_at	12093.89	P	0.00195313
200016_x_at	80541.5	P	0.000244141
200017_at	91528.47	P	0.000244141
200018_at	90042.3	P	0.000244141
200019_s_at	51856.51	P	0.000244141
200020_at	4452.803	P	0.000244141
200021_at	7582.003	P	0.00195313
200022_at	75021.73	P	0.000244141
200023_s_at	26427.41	P	0.000244141
200024_at	53593.4	P	0.000732422
200025_s_at	59210.04	P	0.000244141
200026_at	69448.91	P	0.000244141
200027_at	8270.709	P	0.000244141
200028_s_at	7951.47	P	0.000244141
200029_at	59605.34	P	0.000244141
200030_s_at	15557.86	P	0.000244141
200031_s_at	120306	P	0.000244141
200032_s_at	95388.21	P	0.000244141
200033_at	60453.36	P	0.000244141
200034_s_at	63750.97	P	0.000244141
200035_at	1995.67	P	0.0185547
200036_s_at	44638.54	P	0.000244141
200037_s_at	10380.12	P	0.000244141
200038_s_at	77975.84	P	0.000244141
200039_s_at	7633.51	P	0.000244141
200040_at	5785.652	P	0.000244141
200041_s_at	3644.401	P	0.000244141
200042_at	2592.481	P	0.000244141
200043_at	6752.049	P	0.000244141
200044_at	3959.657	P	0.000244141
200045_at	2492.263	P	0.000244141
200046_at	10812.52	P	0.000244141
200047_s_at	9074.074	P	0.000244141
200048_s_at	20920.99	P	0.000244141
200049_at	567.2372	P	0.000244141
200050_at	6209.183	P	0.000244141
200051_at	1521.37	P	0.000244141
200052_s_at	3679.803	P	0.000244141
200053_at	2099.365	P	0.000732422
200054_at	1284.639	P	0.000244141
200055_at	6575.277	P	0.000244141
200056_s_at	2324.556	P	0.000244141
200057_s_at	9289.888	P	0.000244141
200058_s_at	4861.871	P	0.000244141
200059_s_at	16074.48	P	0.000244141
200060_s_at	2254.746	P	0.00195313
200061_s_at	56480.14	P	0.000244141
200062_s_at	75217.73	P	0.000244141
200063_s_at	61480.41	P	0.000244141
200064_at	11375.47	P	0.000244141
200065_s_at	12742.43	P	0.000732422
200066_at	3682.411	P	0.00805664
200067_x_at	6370.325	P	0.000244141
200068_s_at	21436.85	P	0.000244141
