ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	1717.17	P	0.000856509
AFFX-BioB-M_at	2353.783	P	4.43E-05
AFFX-BioB-3_at	1156.166	P	7.01E-05
AFFX-BioC-5_at	3572.758	P	9.45E-05
AFFX-BioC-3_at	6134.165	P	4.43E-05
AFFX-BioDn-5_at	10140.11	P	4.43E-05
AFFX-BioDn-3_at	19105.52	P	0.00010954
AFFX-CreX-5_at	52911.05	P	5.17E-05
AFFX-CreX-3_at	49987.34	P	4.43E-05
AFFX-DapX-5_at	2568.301	P	5.17E-05
AFFX-DapX-M_at	4383.542	P	0.000509415
AFFX-DapX-3_at	3865.114	P	7.01E-05
AFFX-LysX-5_at	193.3515	P	0.01518256
AFFX-LysX-M_at	298.0974	P	0.01828064
AFFX-LysX-3_at	508.0662	P	5.17E-05
AFFX-PheX-5_at	329.3094	P	0.000972149
AFFX-PheX-M_at	453.4782	P	0.00141043
AFFX-PheX-3_at	468.8681	P	0.004998194
AFFX-ThrX-5_at	636.8224	P	6.02E-05
AFFX-ThrX-M_at	883.9435	P	7.01E-05
AFFX-ThrX-3_at	886.4872	P	6.02E-05
AFFX-TrpnX-5_at	61.10261	A	0.1021651
AFFX-TrpnX-M_at	12.94954	A	0.7248541
AFFX-TrpnX-3_at	56.18903	A	0.3684377
AFFX-r2-Ec-bioB-5_at	2886.275	P	0.000244141
AFFX-r2-Ec-bioB-M_at	2222.052	P	0.000244141
AFFX-r2-Ec-bioB-3_at	2073.284	P	0.000244141
AFFX-r2-Ec-bioC-5_at	5539.996	P	0.000244141
AFFX-r2-Ec-bioC-3_at	5437.727	P	0.000244141
AFFX-r2-Ec-bioD-5_at	21213.98	P	0.000244141
AFFX-r2-Ec-bioD-3_at	27562.91	P	0.000244141
AFFX-r2-P1-cre-5_at	54502.39	P	0.000244141
AFFX-r2-P1-cre-3_at	68738.4	P	0.000244141
AFFX-r2-Bs-dap-5_at	3169.619	P	0.000244141
AFFX-r2-Bs-dap-M_at	5203.245	P	0.000244141
AFFX-r2-Bs-dap-3_at	6096.143	P	0.000244141
AFFX-r2-Bs-lys-5_at	257.675	P	0.0107422
AFFX-r2-Bs-lys-M_at	248.1241	P	0.000244141
AFFX-r2-Bs-lys-3_at	282.7993	P	0.000244141
AFFX-r2-Bs-phe-5_at	433.593	P	0.000244141
AFFX-r2-Bs-phe-M_at	544.1711	P	0.000732422
AFFX-r2-Bs-phe-3_at	704.5823	P	0.00195313
AFFX-r2-Bs-thr-3_s_at	1183.829	P	0.000732422
AFFX-r2-Bs-thr-M_s_at	1579.861	P	0.00195313
AFFX-r2-Bs-thr-5_s_at	1031.214	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	453.7118	P	0.002866996
AFFX-HUMISGF3A/M97935_MA_at	939.8207	P	0.00618711
AFFX-HUMISGF3A/M97935_MB_at	1091.967	P	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	3390.201	P	0.000445901
AFFX-HUMRGE/M10098_5_at	36022.8	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	3640.481	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	12359.64	P	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	27959.99	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	25171.09	P	5.17E-05
AFFX-HUMGAPDH/M33197_3_at	29475.57	P	4.43E-05
AFFX-HSAC07/X00351_5_at	13011.96	P	6.02E-05
AFFX-HSAC07/X00351_M_at	16634.16	P	4.43E-05
AFFX-HSAC07/X00351_3_at	28443.43	P	4.43E-05
AFFX-M27830_5_at	19647.98	P	4.43E-05
AFFX-M27830_M_at	35346.48	P	0.01031672
AFFX-M27830_3_at	226.9993	A	0.3825992
AFFX-hum_alu_at	77114.56	P	2.61E-13
1007_s_at	438.6389	P	0.01493657
1053_at	564.16	A	0.08133665
117_at	516.1807	P	0.002227676
121_at	742.856	P	0.02186644
1255_g_at	224.0002	P	0.03133569
1294_at	548.3865	P	0.002616955
1316_at	146.8449	M	0.06041932
1320_at	11.25526	A	0.9455296
1405_i_at	583.9147	P	0.00049077
1431_at	137.8371	P	0.000388206
1438_at	72.61563	A	0.6218156
1487_at	588.2741	M	0.05447043
1494_f_at	257.0215	A	0.0980541
1598_g_at	6927.622	P	0.000265621
160020_at	722.4636	P	0.03516287
1729_at	1426.339	P	0.000388206
1773_at	312.1265	A	0.08940502
177_at	101.0038	A	0.4793804
179_at	471.3541	A	0.1896873
1861_at	447.7177	M	0.06041932
200000_s_at	1412.191	P	0.000244141
200001_at	4669.328	P	0.00195313
200002_at	35569.1	P	0.000244141
200003_s_at	52032.34	P	0.000244141
200004_at	26435.35	P	0.000244141
200005_at	4651.903	P	0.000244141
200006_at	18445.09	P	0.000244141
200007_at	8341.912	P	0.000244141
200008_s_at	3555.542	P	0.000244141
200009_at	8890.711	P	0.000244141
200010_at	29701.44	P	0.000244141
200011_s_at	2254.588	P	0.000244141
200012_x_at	34119.63	P	0.000244141
200013_at	26537.55	P	0.000244141
200014_s_at	4907.378	P	0.000244141
200015_s_at	13324.19	P	0.0012207
200016_x_at	32940.7	P	0.000244141
200017_at	48754.35	P	0.000244141
200018_at	45717.06	P	0.000244141
200019_s_at	24525.1	P	0.000244141
200020_at	3250.036	P	0.000244141
200021_at	20278.5	P	0.00292969
200022_at	30415.74	P	0.000244141
200023_s_at	6850.394	P	0.000244141
200024_at	31322.25	P	0.000244141
200025_s_at	19842.45	P	0.000244141
200026_at	34395.43	P	0.000244141
200027_at	13787.16	P	0.000244141
200028_s_at	7146.757	P	0.000732422
200029_at	24427.83	P	0.000244141
200030_s_at	12616.65	P	0.000244141
200031_s_at	61821.18	P	0.000244141
200032_s_at	39440.24	P	0.000244141
200033_at	27528.92	P	0.000244141
200034_s_at	26890.74	P	0.000244141
200035_at	1196.802	M	0.0561523
200036_s_at	20609.9	P	0.000244141
200037_s_at	8820.028	P	0.000244141
200038_s_at	34308.66	P	0.000244141
200039_s_at	4306.956	P	0.000244141
200040_at	5197.377	P	0.0012207
200041_s_at	4797.837	P	0.000244141
200042_at	3145.973	P	0.000244141
200043_at	9075.627	P	0.00292969
200044_at	4433.494	P	0.000244141
200045_at	1080.161	P	0.00195313
200046_at	9275.362	P	0.000732422
200047_s_at	9450.875	P	0.000244141
200048_s_at	29944.87	P	0.000244141
200049_at	646.8221	P	0.000244141
200050_at	5629.276	P	0.000244141
200051_at	1071.945	P	0.0239258
200052_s_at	3765.04	P	0.000244141
200053_at	1672.112	P	0.00195313
200054_at	581.0068	P	0.000244141
200055_at	3004.432	P	0.000244141
200056_s_at	2438.425	P	0.000244141
200057_s_at	12787.38	P	0.000244141
200058_s_at	3506.857	P	0.000244141
200059_s_at	17660.22	P	0.000244141
200060_s_at	4700.741	P	0.00415039
200061_s_at	35797.45	P	0.000244141
200062_s_at	45008.43	P	0.000244141
200063_s_at	29141.79	P	0.000244141
200064_at	28144.91	P	0.000244141
200065_s_at	14968.85	P	0.000244141
200066_at	942.6271	P	0.000732422
200067_x_at	3909.972	P	0.000244141
200068_s_at	17603.23	P	0.000244141
200069_at	1015.352	P	0.000244141
200070_at	1379.567	P	0.00195313
200071_at	2293.404	P	0.0012207
200072_s_at	4697.485	P	0.000244141
200073_s_at	8646.948	P	0.000244141
200074_s_at	15020.35	P	0.000244141
200075_s_at	3672.553	P	0.000244141
200076_s_at	1458.231	P	0.00415039
200077_s_at	37403.03	P	0.000244141
200078_s_at	3380.951	P	0.00415039
200079_s_at	5745.94	P	0.000244141
200080_s_at	45389.83	P	0.000244141
200081_s_at	28135.74	P	0.000244141
200082_s_at	19686.94	P	0.000244141
200083_at	3783.223	P	0.000732422
200084_at	8867.984	P	0.000244141
200085_s_at	5464.955	P	0.000244141
200086_s_at	11010.97	P	0.000244141
200087_s_at	34898.48	P	0.000244141
200088_x_at	25355.29	P	0.000244141
200089_s_at	27638.3	P	0.000244141
200090_at	5941.309	P	0.000244141
200091_s_at	26346.21	P	0.000244141
200092_s_at	33299.38	P	0.000732422
200093_s_at	5827.531	P	0.000244141
200094_s_at	16481.14	P	0.000244141
200095_x_at	47803.53	P	0.000244141
200096_s_at	8506.107	P	0.000244141
200097_s_at	17215.2	P	0.000244141
200098_s_at	5964.695	P	0.000732422
200099_s_at	44082.04	P	0.000244141
200593_s_at	4297.314	P	0.000244141
200594_x_at	12580.7	P	0.000244141
200595_s_at	11101.67	P	0.000244141
200596_s_at	2319.346	P	0.000732422
200597_at	924.891	P	0.0185547
200598_s_at	23175.2	P	0.000244141
200599_s_at	34701.43	P	0.000244141
200600_at	8742.991	P	0.000244141
200601_at	1039.908	P	0.0107422
200602_at	3265.211	P	0.000244141
200603_at	7217	P	0.000244141
200604_s_at	1020.61	P	0.000244141
200605_s_at	5389.951	P	0.000244141
200606_at	368.1143	P	0.000244141
200607_s_at	2562.521	P	0.00195313
200608_s_at	7989.192	P	0.000244141
200609_s_at	3090.042	P	0.00195313
200610_s_at	10404.63	P	0.000244141
200611_s_at	2382.219	P	0.000732422
200612_s_at	770.7851	P	0.0375977
200613_at	1902.041	P	0.000244141
200614_at	20852.39	P	0.000244141
200615_s_at	436.3604	P	0.0239258
200616_s_at	3419.577	P	0.000732422
200617_at	4048.521	P	0.000244141
200618_at	3387.255	P	0.000732422
200619_at	776.9228	A	0.0952148
200620_at	31269.36	P	0.000244141
200621_at	2188.803	P	0.0012207
200622_x_at	970.9548	A	0.0805664
200623_s_at	806.7062	A	0.067627
200624_s_at	6433.901	P	0.000244141
200625_s_at	7196.254	P	0.00195313
200626_s_at	8249.309	P	0.000244141
200627_at	24011.43	P	0.000244141
200628_s_at	8799.663	P	0.00415039
200629_at	6758.845	P	0.000244141
200630_x_at	15083.19	P	0.000244141
200631_s_at	8321.512	P	0.000244141
200632_s_at	938.7736	P	0.000244141
200633_at	38169.68	P	0.000244141
200634_at	2918.371	P	0.000244141
200635_s_at	13.59322	A	0.780518
200636_s_at	279.9452	A	0.27417
200637_s_at	46.744	A	0.466064
200638_s_at	16997.6	P	0.000244141
200639_s_at	13260.51	P	0.000244141
200640_at	13976.08	P	0.000244141
200641_s_at	13301.96	P	0.000244141
200642_at	10481.73	P	0.000244141
200643_at	3239.813	P	0.000732422
200644_at	1189.879	P	0.000732422
200645_at	7923.738	P	0.000244141
200646_s_at	864.1777	P	0.00415039
200647_x_at	7248.982	P	0.000244141
200648_s_at	975.7322	P	0.0185547
200649_at	2426.165	P	0.00415039
