ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	1659.625	P	0.000753643
AFFX-BioB-M_at	2792.55	P	4.43E-05
AFFX-BioB-3_at	1453.122	P	4.43E-05
AFFX-BioC-5_at	4940.495	P	7.01E-05
AFFX-BioC-3_at	7430.281	P	4.43E-05
AFFX-BioDn-5_at	13317.66	P	0.000340305
AFFX-BioDn-3_at	20159.42	P	9.45E-05
AFFX-CreX-5_at	104166.4	P	5.17E-05
AFFX-CreX-3_at	106694.7	P	4.43E-05
AFFX-DapX-5_at	4810.688	P	4.43E-05
AFFX-DapX-M_at	9310.533	P	0.000169227
AFFX-DapX-3_at	9786.888	P	5.17E-05
AFFX-LysX-5_at	397.9118	P	0.000169227
AFFX-LysX-M_at	619.5129	P	0.002022599
AFFX-LysX-3_at	1480.419	P	0.000195116
AFFX-PheX-5_at	656.9528	P	8.14E-05
AFFX-PheX-M_at	761.7565	P	0.000389797
AFFX-PheX-3_at	659.566	P	0.00010954
AFFX-ThrX-5_at	1100.906	P	0.000146581
AFFX-ThrX-M_at	1891.597	P	4.43E-05
AFFX-ThrX-3_at	2243.003	P	4.43E-05
AFFX-TrpnX-5_at	102.4824	A	0.275146
AFFX-TrpnX-M_at	8.227118	A	0.9603392
AFFX-TrpnX-3_at	7.542408	A	0.8432685
AFFX-r2-Ec-bioB-5_at	2901.893	P	0.000244141
AFFX-r2-Ec-bioB-M_at	3412.454	P	0.000244141
AFFX-r2-Ec-bioB-3_at	2828.024	P	0.000244141
AFFX-r2-Ec-bioC-5_at	7300.593	P	0.000244141
AFFX-r2-Ec-bioC-3_at	8680.506	P	0.000244141
AFFX-r2-Ec-bioD-5_at	26475.16	P	0.000244141
AFFX-r2-Ec-bioD-3_at	41361.29	P	0.000244141
AFFX-r2-P1-cre-5_at	121760.9	P	0.000244141
AFFX-r2-P1-cre-3_at	150326.9	P	0.000244141
AFFX-r2-Bs-dap-5_at	5010.439	P	0.000244141
AFFX-r2-Bs-dap-M_at	12541.13	P	0.000244141
AFFX-r2-Bs-dap-3_at	12333.38	P	0.000244141
AFFX-r2-Bs-lys-5_at	623.0203	P	0.000244141
AFFX-r2-Bs-lys-M_at	695.4816	P	0.000244141
AFFX-r2-Bs-lys-3_at	590.813	P	0.000244141
AFFX-r2-Bs-phe-5_at	957.0517	P	0.000244141
AFFX-r2-Bs-phe-M_at	1142.115	P	0.000244141
AFFX-r2-Bs-phe-3_at	1765.808	P	0.00195313
AFFX-r2-Bs-thr-3_s_at	2526.098	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	3005.474	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	1730.005	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	1585.505	P	0.00010954
AFFX-HUMISGF3A/M97935_MA_at	3841.928	P	0.000856509
AFFX-HUMISGF3A/M97935_MB_at	1532.076	P	5.17E-05
AFFX-HUMISGF3A/M97935_3_at	4636.953	P	9.45E-05
AFFX-HUMRGE/M10098_5_at	21134.55	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	6257.368	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	8472.461	P	9.45E-05
AFFX-HUMGAPDH/M33197_5_at	20447.47	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	20506.83	P	8.14E-05
AFFX-HUMGAPDH/M33197_3_at	26564.09	P	4.43E-05
AFFX-HSAC07/X00351_5_at	18920.56	P	5.17E-05
AFFX-HSAC07/X00351_M_at	35243.01	P	4.43E-05
AFFX-HSAC07/X00351_3_at	53242.52	P	4.43E-05
AFFX-M27830_5_at	19708.53	P	4.43E-05
AFFX-M27830_M_at	12794.07	P	0.009337437
AFFX-M27830_3_at	55.37651	A	0.7248541
AFFX-hum_alu_at	157984.5	P	2.61E-13
1007_s_at	716.7534	P	0.02186644
1053_at	261.5449	P	0.03133569
117_at	88.30185	A	0.5206196
121_at	1042.472	P	0.00653198
1255_g_at	24.74873	A	0.8612349
1294_at	1737.044	P	0.000959383
1316_at	455.5887	P	0.000388206
1320_at	20.27814	A	0.9510053
1405_i_at	2223.501	P	0.00049077
1431_at	573.7686	P	0.000804598
1438_at	89.73425	A	0.5819307
1487_at	620.3448	A	0.07383013
1494_f_at	379.8005	M	0.05447043
1598_g_at	4365.245	P	0.000321521
160020_at	641.6216	A	0.08940502
1729_at	1281.139	P	0.007542912
1773_at	258.4229	P	0.0439678
177_at	85.52628	A	0.2345566
179_at	1184.911	A	0.1759894
1861_at	872.1925	A	0.1171605
200000_s_at	2247.617	P	0.000244141
200001_at	3990.142	P	0.000244141
200002_at	32554.05	P	0.000244141
200003_s_at	93397.95	P	0.000244141
200004_at	14799.89	P	0.000244141
200005_at	4596.951	P	0.000732422
200006_at	20472.52	P	0.000244141
200007_at	14031.9	P	0.000244141
200008_s_at	2455.677	P	0.000244141
200009_at	5009.274	P	0.000244141
200010_at	34539	P	0.000244141
200011_s_at	1877.265	P	0.00195313
200012_x_at	49541.18	P	0.000244141
200013_at	56532.22	P	0.000244141
200014_s_at	5611.21	P	0.000244141
200015_s_at	7278.173	P	0.00195313
200016_x_at	61685.51	P	0.000244141
200017_at	73261.58	P	0.000732422
200018_at	72452.09	P	0.000244141
200019_s_at	49236.38	P	0.000244141
200020_at	1380.922	P	0.000244141
200021_at	21474.57	P	0.00195313
200022_at	75400.39	P	0.000244141
200023_s_at	14057.8	P	0.000244141
200024_at	66325.34	P	0.000732422
200025_s_at	55496.37	P	0.000244141
200026_at	91038.94	P	0.000244141
200027_at	5652.721	P	0.000244141
200028_s_at	3100.106	P	0.0012207
200029_at	44346.47	P	0.000244141
200030_s_at	12789.27	P	0.000244141
200031_s_at	134015.8	P	0.000244141
200032_s_at	82594.88	P	0.000244141
200033_at	47431.27	P	0.000244141
200034_s_at	49816.94	P	0.000244141
200035_at	1494.414	P	0.0107422
200036_s_at	24998.55	P	0.000244141
200037_s_at	3730.865	P	0.000244141
200038_s_at	79464.2	P	0.000244141
200039_s_at	3565.66	P	0.000244141
200040_at	2455.698	P	0.000732422
200041_s_at	4280.051	P	0.000244141
200042_at	1464.662	P	0.00195313
200043_at	2834.562	P	0.000732422
200044_at	4991.025	P	0.000244141
200045_at	2278.027	P	0.000244141
200046_at	10443.2	P	0.000732422
200047_s_at	3246.719	P	0.000244141
200048_s_at	20164.38	P	0.000244141
200049_at	363.3703	P	0.000244141
200050_at	1398.464	P	0.0012207
200051_at	1700.804	P	0.000732422
200052_s_at	2539.551	P	0.000244141
200053_at	1907.101	P	0.000244141
200054_at	997.779	P	0.00292969
200055_at	7183.713	P	0.0239258
200056_s_at	1466.041	P	0.000244141
200057_s_at	7423.736	P	0.000244141
200058_s_at	4806.302	P	0.000244141
200059_s_at	10735.27	P	0.000244141
200060_s_at	3574.342	P	0.00292969
200061_s_at	60235.33	P	0.000244141
200062_s_at	77233.59	P	0.000244141
200063_s_at	24520.62	P	0.000244141
200064_at	21159.21	P	0.000732422
200065_s_at	15249.81	P	0.000244141
200066_at	1360.08	P	0.000732422
200067_x_at	3520.13	P	0.000244141
200068_s_at	12170.03	P	0.000244141
200069_at	687.0375	P	0.000732422
200070_at	977.0153	M	0.0561523
200071_at	1366.155	P	0.00292969
200072_s_at	4806.273	P	0.000244141
200073_s_at	4450.188	P	0.000244141
200074_s_at	16319.13	P	0.000244141
200075_s_at	3068.719	P	0.000244141
200076_s_at	1311.485	P	0.00585938
200077_s_at	48008.94	P	0.000244141
200078_s_at	4182.581	P	0.000244141
200079_s_at	9739.457	P	0.000244141
200080_s_at	19120.36	P	0.000244141
200081_s_at	59353.27	P	0.000244141
200082_s_at	28694.61	P	0.000244141
200083_at	3857.236	P	0.0012207
200084_at	3297.318	P	0.000244141
200085_s_at	7940.629	P	0.000244141
200086_s_at	9488.543	P	0.000244141
200087_s_at	26925.83	P	0.000244141
200088_x_at	70781.35	P	0.000244141
200089_s_at	22267.24	P	0.000244141
200090_at	3443.384	P	0.000244141
200091_s_at	44157.21	P	0.000244141
200092_s_at	63698.96	P	0.000244141
200093_s_at	6051.746	P	0.00195313
200094_s_at	18202.52	P	0.000244141
200095_x_at	93631.49	P	0.000244141
200096_s_at	6135.505	P	0.000244141
200097_s_at	13868.08	P	0.0012207
200098_s_at	9003.481	P	0.000244141
200099_s_at	53750.82	P	0.000244141
200593_s_at	2704.013	P	0.000244141
200594_x_at	7206.791	P	0.000244141
200595_s_at	7032.667	P	0.000244141
200596_s_at	4563.791	P	0.000244141
200597_at	1288.142	P	0.000244141
200598_s_at	22763.43	P	0.000244141
200599_s_at	38103.92	P	0.000244141
200600_at	3373.259	P	0.000244141
200601_at	1655.37	P	0.00585938
200602_at	1361.582	P	0.000244141
200603_at	1633.266	P	0.000244141
200604_s_at	554.5662	P	0.000732422
200605_s_at	2307.337	P	0.000244141
200606_at	53.48113	A	0.366211
200607_s_at	2168.167	P	0.00195313
200608_s_at	2623.176	P	0.000244141
200609_s_at	3276.414	P	0.0012207
200610_s_at	6626.058	P	0.000732422
200611_s_at	3614.308	P	0.000244141
200612_s_at	953.4167	P	0.0141602
200613_at	2259.838	P	0.000732422
200614_at	4094.345	P	0.000244141
200615_s_at	382.6332	A	0.06518555
200616_s_at	5425.649	P	0.000244141
200617_at	1318.979	P	0.000732422
200618_at	2601.537	P	0.000732422
200619_at	4044.346	P	0.0239258
200620_at	42417.23	P	0.000244141
200621_at	2694.94	P	0.00585938
200622_x_at	1411.332	P	0.000732422
200623_s_at	483.0744	A	0.19458
200624_s_at	5760.991	P	0.000244141
200625_s_at	1550.344	P	0.00585938
200626_s_at	5515.96	P	0.000244141
200627_at	10574.49	P	0.000244141
200628_s_at	4449.09	P	0.00805664
200629_at	4614.622	P	0.000244141
200630_x_at	23870.85	P	0.000244141
200631_s_at	5188.237	P	0.000244141
200632_s_at	2602.102	P	0.00195313
200633_at	66480.38	P	0.000244141
200634_at	5239.934	P	0.0141602
200635_s_at	84.20431	A	0.5
200636_s_at	197.6857	A	0.432373
200637_s_at	42.92761	A	0.753906
200638_s_at	7910.64	P	0.000244141
200639_s_at	4621.487	P	0.000244141
200640_at	5522.83	P	0.000244141
200641_s_at	5277.215	P	0.000244141
200642_at	13759.61	P	0.000244141
200643_at	6282.571	P	0.0012207
200644_at	1128.934	P	0.0012207
200645_at	14982.54	P	0.000244141
200646_s_at	1600.382	P	0.00585938
200647_x_at	11456.2	P	0.000244141
200648_s_at	141.962	A	0.432373
200649_at	5056.222	P	0.000244141
200650_s_at	5738.271	P	0.000244141
200651_at	37243.71	P	0.000244141
200652_at	13794.02	P	0.000732422
200653_s_at	17017.22	P	0.000244141
200654_at	18293.52	P	0.00805664
200655_s_at	4857.467	P	0.000244141
200656_s_at	5032.982	P	0.000732422
200657_at	8822.817	P	0.000244141
200658_s_at	1527.496	P	0.000244141
200659_s_at	388.3016	P	0.0375977
200660_at	475.4846	P	0.0239258
200661_at	1469.434	P	0.00292969
200662_s_at	6257.145	P	0.000244141
200663_at	31260.95	P	0.000244141
200664_s_at	2802.468	P	0.00292969
200665_s_at	317.3285	A	0.0805664
200666_s_at	3159.239	P	0.000244141
200667_at	4793.192	P	0.000244141
200668_s_at	9516.578	P	0.000244141
200669_s_at	5740.501	P	0.000244141
200670_at	21695.37	P	0.000244141
200671_s_at	102.5358	A	0.334473
200672_x_at	1171.805	P	0.00195313
200673_at	15323.63	P	0.000244141
200674_s_at	66777.19	P	0.000244141
200675_at	2644.416	P	0.000732422
200676_s_at	136.5223	A	0.067627
200677_at	4731.465	P	0.000732422
200678_x_at	2303.321	P	0.00805664
200679_x_at	9111.19	P	0.000244141
200680_x_at	26555.14	P	0.000244141
200681_at	4393.767	P	0.000732422
