ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	1694.886	P	0.000340305
AFFX-BioB-M_at	3033.868	P	4.43E-05
AFFX-BioB-3_at	1675.499	P	4.43E-05
AFFX-BioC-5_at	4518.246	P	5.17E-05
AFFX-BioC-3_at	7213.307	P	5.17E-05
AFFX-BioDn-5_at	12960.37	P	4.43E-05
AFFX-BioDn-3_at	24629.88	P	5.17E-05
AFFX-CreX-5_at	77643.94	P	5.17E-05
AFFX-CreX-3_at	88994.52	P	4.43E-05
AFFX-DapX-5_at	3731.639	P	4.43E-05
AFFX-DapX-M_at	7022.545	P	0.000389797
AFFX-DapX-3_at	8636.966	P	4.43E-05
AFFX-LysX-5_at	289.0401	P	9.45E-05
AFFX-LysX-M_at	442.2112	P	0.003212301
AFFX-LysX-3_at	1090.806	P	9.45E-05
AFFX-PheX-5_at	472.6127	P	0.000169227
AFFX-PheX-M_at	750.1583	P	5.17E-05
AFFX-PheX-3_at	645.8716	P	8.14E-05
AFFX-ThrX-5_at	960.6326	P	9.45E-05
AFFX-ThrX-M_at	1105.372	P	4.43E-05
AFFX-ThrX-3_at	1746.876	P	5.17E-05
AFFX-TrpnX-5_at	15.8736	A	0.7942677
AFFX-TrpnX-M_at	10.29598	A	0.8047336
AFFX-TrpnX-3_at	29.90641	A	0.4702405
AFFX-r2-Ec-bioB-5_at	2653.214	P	0.000244141
AFFX-r2-Ec-bioB-M_at	2943.726	P	0.000244141
AFFX-r2-Ec-bioB-3_at	3025.673	P	0.000244141
AFFX-r2-Ec-bioC-5_at	7943.732	P	0.000244141
AFFX-r2-Ec-bioC-3_at	8110.936	P	0.000244141
AFFX-r2-Ec-bioD-5_at	30281.7	P	0.000244141
AFFX-r2-Ec-bioD-3_at	41342.67	P	0.000244141
AFFX-r2-P1-cre-5_at	92734.09	P	0.000244141
AFFX-r2-P1-cre-3_at	117970.5	P	0.000244141
AFFX-r2-Bs-dap-5_at	5396.673	P	0.000244141
AFFX-r2-Bs-dap-M_at	8663.125	P	0.000244141
AFFX-r2-Bs-dap-3_at	8157.765	P	0.000244141
AFFX-r2-Bs-lys-5_at	469.8882	P	0.000244141
AFFX-r2-Bs-lys-M_at	419.7501	P	0.000732422
AFFX-r2-Bs-lys-3_at	532.5268	P	0.000244141
AFFX-r2-Bs-phe-5_at	622.7836	P	0.000732422
AFFX-r2-Bs-phe-M_at	856.9408	P	0.000244141
AFFX-r2-Bs-phe-3_at	1362.582	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	2335.071	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	1489.133	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	1120.075	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	1064.087	P	0.000581214
AFFX-HUMISGF3A/M97935_MA_at	1526.793	P	0.00010954
AFFX-HUMISGF3A/M97935_MB_at	1081.956	P	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	3897.674	P	6.02E-05
AFFX-HUMRGE/M10098_5_at	86963.17	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	14969.51	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	54375.12	P	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	25087.08	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	28587.4	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	35715.02	P	4.43E-05
AFFX-HSAC07/X00351_5_at	9163.771	P	6.02E-05
AFFX-HSAC07/X00351_M_at	11279.35	P	4.43E-05
AFFX-HSAC07/X00351_3_at	21126.62	P	4.43E-05
AFFX-M27830_5_at	17861.99	P	4.43E-05
AFFX-M27830_M_at	9418.777	P	0.002274964
AFFX-M27830_3_at	42.22803	A	0.6455473
AFFX-hum_alu_at	117549.2	P	2.61E-13
1007_s_at	142.1251	A	0.5206196
1053_at	390.0773	P	0.001602293
117_at	952.863	P	0.00056169
121_at	660.9714	P	0.02186644
1255_g_at	87.71238	P	0.03936541
1294_at	460.2356	A	0.06686494
1316_at	226.9652	P	0.03936541
1320_at	16.3749	A	0.7325374
1405_i_at	114.9704	P	0.01097183
1431_at	191.774	P	0.000804598
1438_at	12.61258	A	0.9186985
1487_at	1064.76	P	0.007542912
1494_f_at	32.03553	A	0.3979936
1598_g_at	4231.442	P	0.000388206
160020_at	227.9176	M	0.06041932
1729_at	1185.353	P	0.000673102
1773_at	273.5089	A	0.1171605
177_at	18.99215	A	0.7152529
179_at	130.8097	A	0.4793804
1861_at	623.9783	P	0.02471098
200000_s_at	2061.502	P	0.000244141
200001_at	3355.984	P	0.000732422
200002_at	80912.6	P	0.000244141
200003_s_at	112523.3	P	0.000244141
200004_at	28065.48	P	0.000244141
200005_at	17255.25	P	0.000244141
200006_at	26098.83	P	0.000244141
200007_at	16330.61	P	0.000244141
200008_s_at	5887.659	P	0.000244141
200009_at	12655.95	P	0.000244141
200010_at	62466.64	P	0.000244141
200011_s_at	1511.368	P	0.000244141
200012_x_at	78095.01	P	0.000244141
200013_at	100093.5	P	0.000244141
200014_s_at	6477.354	P	0.000244141
200015_s_at	12554.03	P	0.000732422
200016_x_at	64672.26	P	0.000244141
200017_at	91737.71	P	0.000244141
200018_at	110756.7	P	0.000244141
200019_s_at	85004.77	P	0.000244141
200020_at	4046.775	P	0.000244141
200021_at	25190.88	P	0.00195313
200022_at	89300	P	0.000244141
200023_s_at	31976.18	P	0.000244141
200024_at	81088.6	P	0.000244141
200025_s_at	97401.02	P	0.000244141
200026_at	95766.55	P	0.000244141
200027_at	19486.79	P	0.000244141
200028_s_at	6427.556	P	0.000244141
200029_at	77660.77	P	0.000244141
200030_s_at	13545.32	P	0.000244141
200031_s_at	120746	P	0.000244141
200032_s_at	105037.3	P	0.000244141
200033_at	39788.38	P	0.000244141
200034_s_at	82264.56	P	0.000244141
200035_at	1632.199	P	0.0239258
200036_s_at	65684.53	P	0.000244141
200037_s_at	11368.21	P	0.000244141
200038_s_at	111666.3	P	0.000244141
200039_s_at	3090.212	P	0.000732422
200040_at	2262.741	P	0.000732422
200041_s_at	8782.587	P	0.000244141
200042_at	1878.548	P	0.000244141
200043_at	7618.68	P	0.000244141
200044_at	5704.086	P	0.000244141
200045_at	1689.569	P	0.000244141
200046_at	9594.093	P	0.000244141
200047_s_at	8158.444	P	0.000244141
200048_s_at	52327.31	P	0.000244141
200049_at	381.4361	P	0.000244141
200050_at	3396.305	P	0.0012207
200051_at	1645.299	P	0.000244141
200052_s_at	8560.143	P	0.000244141
200053_at	3157.334	P	0.00195313
200054_at	983.3072	P	0.000244141
200055_at	9288.803	P	0.000244141
200056_s_at	1833.284	P	0.000244141
200057_s_at	11696.53	P	0.000244141
200058_s_at	2744.408	P	0.000244141
200059_s_at	20113.35	P	0.000244141
200060_s_at	2120.467	P	0.00585938
200061_s_at	76862.87	P	0.000244141
200062_s_at	96547.62	P	0.000244141
200063_s_at	56177.84	P	0.000244141
200064_at	14818	P	0.000244141
200065_s_at	26866.8	P	0.000244141
200066_at	2465.409	P	0.00585938
200067_x_at	6301.963	P	0.000244141
200068_s_at	22384.3	P	0.000244141
200069_at	544.118	P	0.000244141
200070_at	1038.546	P	0.000244141
200071_at	2702.755	P	0.000244141
200072_s_at	3748.557	P	0.000244141
200073_s_at	9593.142	P	0.000244141
200074_s_at	62810.14	P	0.000244141
200075_s_at	5092.152	P	0.000244141
200076_s_at	1605.859	P	0.0012207
200077_s_at	52176.3	P	0.000244141
200078_s_at	2339.972	P	0.00195313
